transaction_id,date,customer_id,product_id,quantity,unit_price,discount,total_amount,payment_method,channel
T00001333,2023-11-14,C000258,P0040,5,484.99,0.0,2424.95,支付宝,网页
T00001334,2023-02-22,C000180,P0012,2,614.43,0.1,1105.97,信用卡,小程序
T00001335,2023-05-11,C000226,P0016,5,469.57,0.1,2113.07,微信支付,APP
T00001336,2023-01-11,C000878,P0024,3,740.37,0.0,2221.11,微信支付,APP
T00001337,2023-07-12,C000386,P0012,5,614.43,0.0,3072.15,信用卡,APP
T00001338,2023-04-10,C000754,P0048,1,651.69,0.2,521.35,微信支付,APP
T00001339,2023-05-29,C000310,P0019,4,340.95,0.3,954.66,支付宝,网页
T00001340,2023-09-15,C000512,P0034,5,255.35,0.15,1085.24,银行卡,APP
T00001341,2023-05-19,C000022,P0030,2,179.49,0.0,358.98,银行卡,小程序
T00001342,2023-12-16,C000785,P0025,12,476.28,0.0,5715.36,银行卡,APP
T00001343,2023-12-16,C000509,P0029,7,287.8,0.0,2014.6,信用卡,网页
T00001344,2023-11-21,C000215,P0043,5,861.78,0.15,3662.56,银行卡,网页
T00001345,2023-04-30,C000190,P0018,4,63.49,0.1,228.56,信用卡,网页
T00001346,2023-03-29,C000934,P0011,3,643.43,0.15,1640.75,微信支付,APP
T00001347,2023-08-03,C000908,P0006,5,281.15,0.0,1405.75,微信支付,小程序
T00001348,2023-03-10,C000670,P0002,3,123.04,0.15,313.75,微信支付,APP
T00001349,2023-10-31,C000120,P0019,1,340.95,0.0,340.95,信用卡,APP
T00001350,2023-01-22,C000606,P0010,3,422.06,0.0,1266.18,信用卡,APP
T00001351,2023-08-12,C000475,P0016,3,469.57,0.0,1408.71,银行卡,小程序
T00001352,2023-04-03,C000442,P0003,4,806.41,0.0,3225.64,银行卡,小程序
T00001353,2023-05-13,C000527,P0040,1,484.99,0.2,387.99,银行卡,APP
T00001354,2023-04-10,C000742,P0014,1,354.38,0.0,354.38,支付宝,APP
T00001355,2023-05-20,C000548,P0037,2,484.48,0.2,775.17,微信支付,APP
T00001356,2023-11-25,C000182,P0006,3,281.15,0.3,590.41,微信支付,APP
T00001357,2023-07-10,C000304,P0048,8,651.69,0.0,5213.52,银行卡,小程序
T00001358,2023-03-20,C000557,P0028,4,210.19,0.15,714.65,信用卡,网页
T00001359,2023-06-02,C000107,P0001,6,461.62,0.0,2769.72,银行卡,小程序
T00001360,2023-10-03,C000399,P0004,3,330.99,0.0,992.97,微信支付,小程序
T00001361,2023-01-01,C000814,P0003,4,806.41,0.0,3225.64,信用卡,网页
T00001362,2023-11-23,C000492,P0034,5,255.35,0.15,1085.24,银行卡,小程序
T00001363,2023-07-18,C000412,P0041,5,976.66,0.1,4394.97,银行卡,小程序
T00001364,2023-03-02,C000446,P0039,2,141.38,0.0,282.76,银行卡,小程序
T00001365,2023-04-03,C000626,P0008,2,779.89,0.2,1247.82,信用卡,APP
T00001366,2023-04-02,C000198,P0005,2,766.59,0.0,1533.18,银行卡,小程序
T00001367,2023-02-02,C000292,P0003,2,806.41,0.15,1370.9,银行卡,小程序
T00001368,2023-04-22,C000289,P0008,4,779.89,0.15,2651.63,支付宝,APP
T00001369,2023-08-30,C000458,P0040,3,484.99,0.1,1309.47,银行卡,小程序
T00001370,2023-12-20,C000099,P0034,4,255.35,0.0,1021.4,支付宝,小程序
T00001371,2023-10-09,C000059,P0002,2,123.04,0.1,221.47,信用卡,网页
T00001372,2023-01-11,C000705,P0048,2,651.69,0.2,1042.7,支付宝,APP
T00001373,2023-01-03,C000959,P0023,2,237.76,0.2,380.42,微信支付,小程序
T00001374,2023-06-22,C000558,P0013,5,615.93,0.0,3079.65,支付宝,网页
T00001375,2023-11-20,C000335,P0003,3,806.41,0.15,2056.35,微信支付,小程序
T00001376,2023-12-30,C000958,P0001,6,461.62,0.0,2769.72,信用卡,小程序
T00001377,2023-03-29,C000798,P0043,5,861.78,0.3,3016.23,支付宝,APP
T00001378,2023-08-19,C000547,P0026,5,224.0,0.1,1008.0,信用卡,APP
T00001379,2023-04-27,C000865,P0012,5,614.43,0.0,3072.15,信用卡,小程序
T00001380,2023-04-15,C000835,P0014,4,354.38,0.1,1275.77,支付宝,小程序
T00001381,2023-06-22,C000117,P0041,9,976.66,0.3,6152.96,信用卡,APP
T00001382,2023-07-23,C000108,P0030,3,179.49,0.0,538.47,支付宝,APP
T00001383,2023-02-08,C000159,P0013,5,615.93,0.3,2155.75,微信支付,APP
T00001384,2023-04-26,C000624,P0046,2,519.59,0.0,1039.18,微信支付,网页
T00001385,2023-04-06,C000755,P0030,5,179.49,0.2,717.96,支付宝,小程序
T00001386,2023-09-02,C000726,P0021,1,519.75,0.1,467.78,信用卡,网页
T00001387,2023-07-17,C000667,P0007,1,444.27,0.2,355.42,银行卡,小程序
T00001388,2023-03-27,C000651,P0001,5,461.62,0.15,1961.88,支付宝,小程序
T00001389,2023-05-17,C000789,P0016,1,469.57,0.15,399.13,微信支付,网页
T00001390,2023-11-07,C000980,P0029,6,287.8,0.15,1467.78,支付宝,网页
T00001391,2023-10-31,C000594,P0027,5,145.04,0.2,580.16,微信支付,小程序
T00001392,2023-12-21,C000359,P0020,7,925.61,0.2,5183.42,支付宝,小程序
T00001393,2023-03-19,C000401,P0045,4,789.81,0.0,3159.24,信用卡,小程序
T00001394,2023-07-16,C000175,P0049,9,147.02,0.15,1124.7,支付宝,APP
T00001395,2023-06-15,C000210,P0029,5,287.8,0.15,1223.15,微信支付,网页
T00001396,2023-06-16,C000617,P0015,5,986.74,0.2,3946.96,支付宝,网页
T00001397,2023-06-02,C000594,P0009,6,17.15,0.0,102.9,信用卡,APP
T00001398,2023-11-13,C000434,P0027,14,145.04,0.0,2030.56,支付宝,网页
T00001399,2023-10-21,C000406,P0040,4,484.99,0.0,1939.96,支付宝,小程序
T00001400,2023-11-01,C000315,P0030,7,179.49,0.0,1256.43,银行卡,网页
T00001401,2023-05-22,C000977,P0005,5,766.59,0.0,3832.95,银行卡,APP
T00001402,2023-07-30,C000249,P0030,5,179.49,0.15,762.83,银行卡,APP
T00001403,2023-07-24,C000596,P0047,9,371.93,0.0,3347.37,信用卡,网页
T00001404,2023-10-27,C000029,P0035,3,914.62,0.0,2743.86,银行卡,APP
T00001405,2023-11-06,C000679,P0011,13,643.43,0.0,8364.59,银行卡,APP
T00001406,2023-03-02,C000168,P0003,4,806.41,0.0,3225.64,信用卡,APP
T00001407,2023-07-23,C000297,P0026,8,224.0,0.0,1792.0,支付宝,小程序
T00001408,2023-04-02,C000548,P0018,3,63.49,0.0,190.47,支付宝,APP
T00001409,2023-01-01,C000899,P0036,5,991.36,0.15,4213.28,微信支付,小程序
T00001410,2023-01-22,C000495,P0022,3,596.78,0.2,1432.27,微信支付,小程序
T00001411,2023-11-01,C000486,P0048,8,651.69,0.2,4170.82,支付宝,小程序
T00001412,2023-06-27,C000887,P0027,2,145.04,0.1,261.07,银行卡,APP
T00001413,2023-01-25,C000218,P0001,1,461.62,0.2,369.3,银行卡,小程序
T00001414,2023-07-19,C000696,P0049,5,147.02,0.3,514.57,银行卡,小程序
T00001415,2023-04-15,C000934,P0002,3,123.04,0.1,332.21,银行卡,APP
T00001416,2023-10-13,C000786,P0017,5,798.65,0.0,3993.25,信用卡,小程序
T00001417,2023-12-07,C000443,P0019,9,340.95,0.15,2608.27,信用卡,小程序
T00001418,2023-01-10,C000122,P0042,5,193.1,0.1,868.95,微信支付,网页
T00001419,2023-11-26,C000032,P0003,2,806.41,0.0,1612.82,信用卡,网页
T00001420,2023-12-19,C000049,P0008,3,779.89,0.0,2339.67,银行卡,网页
T00001421,2023-03-09,C000610,P0039,1,141.38,0.1,127.24,信用卡,网页
T00001422,2023-12-07,C000978,P0022,9,596.78,0.1,4833.92,银行卡,APP
T00001423,2023-06-04,C000387,P0003,3,806.41,0.0,2419.23,支付宝,网页
T00001424,2023-06-26,C000612,P0040,7,484.99,0.0,3394.93,银行卡,网页
T00001425,2023-04-02,C000962,P0012,2,614.43,0.0,1228.86,支付宝,网页
T00001426,2023-05-01,C000955,P0014,3,354.38,0.1,956.83,支付宝,网页
T00001427,2023-09-13,C000492,P0020,4,925.61,0.0,3702.44,银行卡,小程序
T00001428,2023-06-16,C000612,P0024,3,740.37,0.0,2221.11,微信支付,APP
T00001429,2023-04-29,C000231,P0035,3,914.62,0.0,2743.86,信用卡,APP
T00001430,2023-03-12,C000342,P0019,3,340.95,0.0,1022.85,支付宝,APP
T00001431,2023-12-26,C000058,P0039,2,141.38,0.1,254.48,微信支付,小程序
T00001432,2023-04-05,C000953,P0006,1,281.15,0.2,224.92,信用卡,APP
T00001433,2023-11-24,C000649,P0010,8,422.06,0.1,3038.83,银行卡,小程序
T00001434,2023-11-25,C000750,P0035,4,914.62,0.15,3109.71,银行卡,小程序
T00001435,2023-12-12,C000568,P0021,5,519.75,0.15,2208.94,银行卡,APP
T00001436,2023-12-15,C000144,P0023,4,237.76,0.0,951.04,银行卡,网页
T00001437,2023-07-08,C000087,P0040,5,484.99,0.0,2424.95,支付宝,小程序
T00001438,2023-11-23,C000372,P0004,7,330.99,0.0,2316.93,信用卡,网页
T00001439,2023-06-07,C000483,P0018,3,63.49,0.2,152.38,微信支付,网页
T00001440,2023-03-14,C000449,P0020,5,925.61,0.2,3702.44,银行卡,APP
T00001441,2023-08-25,C000365,P0008,7,779.89,0.3,3821.46,信用卡,APP
T00001442,2023-05-14,C000868,P0019,5,340.95,0.0,1704.75,支付宝,网页
T00001443,2023-04-29,C000523,P0032,5,95.61,0.0,478.05,微信支付,APP
T00001444,2023-03-05,C000223,P0034,4,255.35,0.0,1021.4,支付宝,小程序
T00001445,2023-04-13,C000846,P0016,5,469.57,0.15,1995.67,微信支付,网页
T00001446,2023-01-20,C000486,P0033,5,838.62,0.15,3564.14,微信支付,小程序
T00001447,2023-02-04,C000814,P0023,2,237.76,0.1,427.97,信用卡,APP
T00001448,2023-01-05,C000848,P0019,5,340.95,0.1,1534.28,微信支付,网页
T00001449,2023-12-17,C000321,P0005,3,766.59,0.2,1839.82,银行卡,网页
T00001450,2023-06-17,C000218,P0043,5,861.78,0.1,3878.01,支付宝,APP
T00001451,2023-09-20,C000885,P0037,1,484.48,0.0,484.48,信用卡,小程序
T00001452,2023-09-02,C000300,P0013,3,615.93,0.3,1293.45,信用卡,网页
T00001453,2023-02-14,C000491,P0048,4,651.69,0.2,2085.41,信用卡,APP
T00001454,2023-10-31,C000603,P0026,1,224.0,0.0,224.0,微信支付,APP
T00001455,2023-07-22,C000602,P0009,8,17.15,0.1,123.48,信用卡,网页
T00001456,2023-06-24,C000625,P0004,8,330.99,0.3,1853.54,支付宝,小程序
T00001457,2023-01-19,C000050,P0008,5,779.89,0.15,3314.53,银行卡,网页
T00001458,2023-04-27,C000018,P0037,5,484.48,0.0,2422.4,银行卡,APP
T00001459,2023-02-18,C000088,P0046,5,519.59,0.15,2208.26,信用卡,小程序
T00001460,2023-09-25,C000927,P0019,3,340.95,0.0,1022.85,银行卡,网页
T00001461,2023-05-22,C000961,P0048,5,651.69,0.3,2280.91,银行卡,小程序
T00001462,2023-12-10,C000742,P0040,9,484.99,0.1,3928.42,微信支付,小程序
T00001463,2023-07-09,C000912,P0050,5,740.01,0.2,2960.04,银行卡,小程序
T00001464,2023-03-06,C000760,P0034,1,255.35,0.3,178.74,支付宝,APP
T00001465,2023-03-15,C000452,P0005,5,766.59,0.1,3449.66,支付宝,APP
T00001466,2023-06-03,C000554,P0034,3,255.35,0.3,536.23,信用卡,APP
T00001467,2023-08-25,C000949,P0001,5,461.62,0.15,1961.88,银行卡,网页
T00001468,2023-06-18,C000809,P0007,5,444.27,0.0,2221.35,信用卡,网页
T00001469,2023-03-23,C000401,P0034,5,255.35,0.0,1276.75,支付宝,APP
T00001470,2023-04-22,C000031,P0041,2,976.66,0.15,1660.32,银行卡,网页
T00001471,2023-10-02,C000794,P0008,1,779.89,0.15,662.91,微信支付,小程序
T00001472,2023-09-09,C000082,P0035,3,914.62,0.0,2743.86,支付宝,APP
T00001473,2023-11-13,C000939,P0043,12,861.78,0.0,10341.36,支付宝,网页
T00001474,2023-08-28,C000049,P0037,4,484.48,0.15,1647.23,信用卡,网页
T00001475,2023-10-27,C000227,P0014,3,354.38,0.0,1063.14,银行卡,小程序
T00001476,2023-09-16,C000769,P0035,1,914.62,0.3,640.23,信用卡,小程序
T00001477,2023-01-07,C000857,P0050,3,740.01,0.0,2220.03,微信支付,小程序
T00001478,2023-07-22,C000765,P0002,1,123.04,0.0,123.04,支付宝,APP
T00001479,2023-05-08,C000129,P0035,5,914.62,0.1,4115.79,银行卡,APP
T00001480,2023-11-27,C000358,P0021,1,519.75,0.1,467.78,支付宝,小程序
T00001481,2023-01-31,C000544,P0045,3,789.81,0.3,1658.6,支付宝,小程序
T00001482,2023-03-04,C000291,P0003,3,806.41,0.0,2419.23,微信支付,网页
T00001483,2023-04-19,C000473,P0046,2,519.59,0.1,935.26,支付宝,网页
T00001484,2023-12-23,C000509,P0034,4,255.35,0.1,919.26,微信支付,网页
T00001485,2023-02-10,C000707,P0014,3,354.38,0.15,903.67,信用卡,小程序
T00001486,2023-05-06,C000362,P0014,2,354.38,0.3,496.13,支付宝,小程序
T00001487,2023-01-04,C000342,P0041,5,976.66,0.0,4883.3,信用卡,APP
T00001488,2023-07-07,C000979,P0041,4,976.66,0.0,3906.64,支付宝,小程序
T00001489,2023-06-21,C000841,P0025,5,476.28,0.1,2143.26,微信支付,网页
T00001490,2023-06-27,C000104,P0008,5,779.89,0.1,3509.51,支付宝,小程序
T00001491,2023-03-10,C000933,P0033,2,838.62,0.1,1509.52,信用卡,APP
T00001492,2023-08-22,C000876,P0002,3,123.04,0.1,332.21,信用卡,网页
T00001493,2023-01-03,C000937,P0022,2,596.78,0.0,1193.56,微信支付,小程序
T00001494,2023-02-12,C000827,P0025,3,476.28,0.0,1428.84,支付宝,小程序
T00001495,2023-12-16,C000079,P0027,2,145.04,0.15,246.57,信用卡,网页
T00001496,2023-11-21,C000343,P0014,14,354.38,0.2,3969.06,银行卡,网页
T00001497,2023-05-16,C000999,P0003,3,806.41,0.0,2419.23,支付宝,APP
T00001498,2023-12-09,C000560,P0036,1,991.36,0.0,991.36,支付宝,网页
T00001499,2023-03-15,C000430,P0032,2,95.61,0.1,172.1,微信支付,小程序
T00001500,2023-02-22,C000649,P0017,3,798.65,0.2,1916.76,银行卡,网页
T00001501,2023-03-01,C000774,P0034,5,255.35,0.0,1276.75,银行卡,APP
T00001502,2023-01-12,C000422,P0037,5,484.48,0.3,1695.68,支付宝,网页
T00001503,2023-09-11,C000267,P0026,5,224.0,0.2,896.0,支付宝,小程序
T00001504,2023-03-30,C000518,P0012,5,614.43,0.3,2150.5,银行卡,小程序
T00001505,2023-09-18,C000784,P0030,3,179.49,0.3,376.93,银行卡,网页
T00001506,2023-02-27,C000243,P0046,3,519.59,0.15,1324.95,信用卡,APP
T00001507,2023-09-09,C000465,P0008,3,779.89,0.0,2339.67,支付宝,小程序
T00001508,2023-08-06,C000983,P0036,9,991.36,0.3,6245.57,支付宝,网页
T00001509,2023-05-19,C000739,P0050,1,740.01,0.0,740.01,银行卡,APP
T00001510,2023-10-30,C000779,P0033,5,838.62,0.0,4193.1,信用卡,APP
T00001511,2023-10-08,C000454,P0031,3,791.65,0.15,2018.71,微信支付,小程序
T00001512,2023-04-30,C000415,P0014,3,354.38,0.3,744.2,信用卡,网页
T00001513,2023-01-08,C000097,P0017,2,798.65,0.2,1277.84,支付宝,小程序
T00001514,2023-01-07,C000936,P0040,1,484.99,0.0,484.99,微信支付,小程序
T00001515,2023-11-23,C000993,P0027,1,145.04,0.0,145.04,信用卡,APP
T00001516,2023-06-28,C000807,P0017,3,798.65,0.0,2395.95,支付宝,小程序
T00001517,2023-03-29,C000916,P0015,1,986.74,0.15,838.73,支付宝,小程序
T00001518,2023-12-01,C000462,P0023,6,237.76,0.0,1426.56,银行卡,APP
T00001519,2023-01-11,C000725,P0004,4,330.99,0.2,1059.17,银行卡,APP
T00001520,2023-10-17,C000164,P0014,3,354.38,0.0,1063.14,微信支付,小程序
T00001521,2023-11-26,C000061,P0005,11,766.59,0.15,7167.62,银行卡,APP
T00001522,2023-11-21,C000148,P0010,6,422.06,0.1,2279.12,支付宝,小程序
T00001523,2023-10-13,C000155,P0031,4,791.65,0.0,3166.6,信用卡,APP
T00001524,2023-04-04,C000383,P0012,1,614.43,0.1,552.99,银行卡,APP
T00001525,2023-04-05,C000015,P0019,3,340.95,0.3,715.99,微信支付,APP
T00001526,2023-08-03,C000111,P0007,9,444.27,0.0,3998.43,支付宝,APP
T00001527,2023-06-06,C000539,P0025,5,476.28,0.1,2143.26,微信支付,APP
T00001528,2023-09-01,C000153,P0001,5,461.62,0.1,2077.29,信用卡,小程序
T00001529,2023-12-01,C000058,P0011,5,643.43,0.0,3217.15,银行卡,APP
T00001530,2023-07-20,C000739,P0027,2,145.04,0.0,290.08,微信支付,网页
T00001531,2023-10-06,C000032,P0038,1,562.9,0.0,562.9,信用卡,网页
T00001532,2023-11-06,C000031,P0021,1,519.75,0.0,519.75,微信支付,网页
T00001533,2023-10-16,C000027,P0001,4,461.62,0.0,1846.48,信用卡,APP
T00001534,2023-04-08,C000798,P0049,1,147.02,0.2,117.62,信用卡,APP
T00001535,2023-03-24,C000112,P0006,2,281.15,0.15,477.95,信用卡,小程序
T00001536,2023-01-22,C000522,P0048,4,651.69,0.0,2606.76,信用卡,网页
T00001537,2023-03-14,C000123,P0012,1,614.43,0.3,430.1,银行卡,网页
T00001538,2023-12-30,C000287,P0050,10,740.01,0.1,6660.09,支付宝,小程序
T00001539,2023-03-27,C000828,P0036,1,991.36,0.1,892.22,支付宝,网页
T00001540,2023-05-12,C000251,P0020,4,925.61,0.0,3702.44,微信支付,APP
T00001541,2023-06-04,C000878,P0019,2,340.95,0.0,681.9,支付宝,小程序
T00001542,2023-07-23,C000148,P0001,4,461.62,0.15,1569.51,银行卡,APP
T00001543,2023-03-14,C000936,P0047,1,371.93,0.15,316.14,银行卡,网页
T00001544,2023-08-17,C000905,P0031,3,791.65,0.0,2374.95,微信支付,小程序
T00001545,2023-04-04,C000657,P0027,3,145.04,0.0,435.12,支付宝,APP
T00001546,2023-03-08,C000419,P0031,1,791.65,0.2,633.32,信用卡,小程序
T00001547,2023-06-03,C000571,P0047,1,371.93,0.2,297.54,微信支付,网页
T00001548,2023-06-26,C000368,P0045,8,789.81,0.0,6318.48,信用卡,APP
T00001549,2023-03-09,C000109,P0007,5,444.27,0.2,1777.08,支付宝,网页
T00001550,2023-10-02,C000945,P0038,1,562.9,0.0,562.9,信用卡,小程序
T00001551,2023-07-27,C000720,P0049,5,147.02,0.3,514.57,信用卡,网页
T00001552,2023-09-03,C000439,P0036,5,991.36,0.2,3965.44,信用卡,APP
T00001553,2023-04-20,C000389,P0030,1,179.49,0.0,179.49,银行卡,网页
T00001554,2023-08-22,C000025,P0017,8,798.65,0.1,5750.28,支付宝,小程序
T00001555,2023-02-26,C000034,P0037,4,484.48,0.0,1937.92,微信支付,APP
T00001556,2023-08-12,C000045,P0020,1,925.61,0.2,740.49,微信支付,网页
T00001557,2023-11-08,C000641,P0047,5,371.93,0.3,1301.75,银行卡,APP
T00001558,2023-05-23,C000276,P0035,5,914.62,0.1,4115.79,银行卡,网页
T00001559,2023-01-21,C000162,P0033,1,838.62,0.0,838.62,信用卡,网页
T00001560,2023-05-21,C000192,P0028,2,210.19,0.2,336.3,支付宝,APP
T00001561,2023-02-03,C000205,P0011,4,643.43,0.2,2058.98,微信支付,APP
T00001562,2023-07-03,C000002,P0022,3,596.78,0.0,1790.34,支付宝,APP
T00001563,2023-01-10,C000532,P0036,4,991.36,0.0,3965.44,银行卡,小程序
T00001564,2023-07-26,C000246,P0030,6,179.49,0.0,1076.94,支付宝,小程序
T00001565,2023-09-24,C000787,P0037,5,484.48,0.0,2422.4,支付宝,网页
T00001566,2023-03-02,C000818,P0026,1,224.0,0.0,224.0,支付宝,网页
T00001567,2023-10-18,C000760,P0049,2,147.02,0.3,205.83,微信支付,APP
T00001568,2023-12-17,C000207,P0032,10,95.61,0.15,812.68,信用卡,小程序
T00001569,2023-11-13,C000398,P0003,2,806.41,0.2,1290.26,银行卡,网页
T00001570,2023-10-06,C000966,P0006,5,281.15,0.1,1265.17,信用卡,网页
T00001571,2023-07-18,C000042,P0016,1,469.57,0.15,399.13,银行卡,小程序
T00001572,2023-04-23,C000445,P0016,1,469.57,0.0,469.57,微信支付,网页
T00001573,2023-02-12,C000536,P0007,1,444.27,0.0,444.27,支付宝,小程序
T00001574,2023-11-06,C000662,P0036,7,991.36,0.0,6939.52,微信支付,小程序
T00001575,2023-06-08,C000997,P0010,1,422.06,0.0,422.06,支付宝,APP
T00001576,2023-07-05,C000332,P0014,2,354.38,0.1,637.88,支付宝,网页
T00001577,2023-06-14,C000967,P0025,8,476.28,0.0,3810.24,银行卡,小程序
T00001578,2023-12-27,C000884,P0018,8,63.49,0.0,507.92,支付宝,APP
T00001579,2023-01-30,C000142,P0036,3,991.36,0.2,2379.26,支付宝,APP
T00001580,2023-12-28,C000553,P0050,2,740.01,0.0,1480.02,微信支付,小程序
T00001581,2023-04-24,C000458,P0033,5,838.62,0.3,2935.17,银行卡,APP
T00001582,2023-03-18,C000145,P0026,1,224.0,0.15,190.4,银行卡,小程序
T00001583,2023-02-05,C000269,P0032,3,95.61,0.0,286.83,信用卡,APP
T00001584,2023-07-03,C000995,P0041,3,976.66,0.0,2929.98,微信支付,网页
T00001585,2023-08-21,C000009,P0002,3,123.04,0.15,313.75,支付宝,小程序
T00001586,2023-03-13,C000719,P0036,3,991.36,0.0,2974.08,支付宝,小程序
T00001587,2023-08-03,C000644,P0005,3,766.59,0.0,2299.77,银行卡,小程序
T00001588,2023-01-10,C000682,P0019,4,340.95,0.0,1363.8,支付宝,APP
T00001589,2023-08-26,C000178,P0039,2,141.38,0.1,254.48,信用卡,APP
T00001590,2023-01-28,C000131,P0006,5,281.15,0.0,1405.75,微信支付,网页
T00001591,2023-02-14,C000092,P0002,2,123.04,0.0,246.08,微信支付,小程序
T00001592,2023-11-18,C000071,P0028,4,210.19,0.0,840.76,银行卡,小程序
T00001593,2023-07-11,C000510,P0001,6,461.62,0.0,2769.72,微信支付,小程序
T00001594,2023-05-13,C000391,P0020,1,925.61,0.0,925.61,微信支付,APP
T00001595,2023-08-14,C000225,P0027,4,145.04,0.0,580.16,支付宝,小程序
T00001596,2023-02-15,C000243,P0022,1,596.78,0.0,596.78,信用卡,小程序
T00001597,2023-11-17,C000988,P0014,6,354.38,0.0,2126.28,银行卡,APP
T00001598,2023-06-29,C000985,P0036,5,991.36,0.1,4461.12,微信支付,APP
T00001599,2023-06-12,C000104,P0049,3,147.02,0.2,352.85,微信支付,网页
T00001600,2023-08-20,C000522,P0001,7,461.62,0.2,2585.07,信用卡,网页
T00001601,2023-12-24,C000976,P0026,5,224.0,0.0,1120.0,支付宝,小程序
T00001602,2023-08-15,C000873,P0027,7,145.04,0.3,710.7,银行卡,小程序
T00001603,2023-05-31,C000479,P0031,1,791.65,0.2,633.32,微信支付,小程序
T00001604,2023-01-31,C000213,P0041,3,976.66,0.0,2929.98,支付宝,网页
T00001605,2023-02-25,C000311,P0033,5,838.62,0.15,3564.14,信用卡,网页
T00001606,2023-03-16,C000241,P0009,3,17.15,0.3,36.01,银行卡,APP
T00001607,2023-06-07,C000315,P0004,7,330.99,0.3,1621.85,信用卡,小程序
T00001608,2023-03-20,C000155,P0008,1,779.89,0.0,779.89,信用卡,网页
T00001609,2023-11-06,C000770,P0048,5,651.69,0.0,3258.45,微信支付,APP
T00001610,2023-07-24,C000708,P0043,5,861.78,0.2,3447.12,支付宝,APP
T00001611,2023-02-21,C000728,P0043,5,861.78,0.1,3878.01,微信支付,小程序
T00001612,2023-10-09,C000544,P0006,2,281.15,0.1,506.07,微信支付,APP
T00001613,2023-12-09,C000240,P0028,5,210.19,0.2,840.76,银行卡,小程序
T00001614,2023-09-15,C000742,P0012,1,614.43,0.15,522.27,银行卡,小程序
T00001615,2023-08-03,C000024,P0035,6,914.62,0.3,3841.4,支付宝,网页
T00001616,2023-02-20,C000045,P0007,2,444.27,0.0,888.54,微信支付,网页
T00001617,2023-06-09,C000673,P0013,3,615.93,0.2,1478.23,微信支付,APP
T00001618,2023-01-16,C000726,P0008,4,779.89,0.0,3119.56,银行卡,小程序
T00001619,2023-09-28,C000005,P0028,2,210.19,0.1,378.34,微信支付,APP
T00001620,2023-11-25,C000395,P0033,2,838.62,0.0,1677.24,微信支付,APP
T00001621,2023-12-24,C000108,P0013,10,615.93,0.3,4311.51,支付宝,APP
T00001622,2023-02-15,C000034,P0018,1,63.49,0.0,63.49,银行卡,网页
T00001623,2023-03-01,C000110,P0016,4,469.57,0.2,1502.62,支付宝,小程序
