order_id,product_id,quantity,unit_price,discount,line_amount
order_000937,product_0031,2,166.64,0.8,265.16
order_000938,product_0067,3,1068.73,0.86,2756.36
order_000938,product_0074,2,622.24,0.9,1115.97
order_000938,product_0080,3,3202.18,0.76,7328.31
order_000938,product_0100,3,4775.03,0.83,11891.07
order_000938,product_0057,1,1403.71,0.94,1326.1
order_000939,product_0096,1,147.09,0.83,122.35
order_000940,product_0021,3,163.3,0.81,397.05
order_000940,product_0021,3,163.3,0.71,345.6
order_000940,product_0006,1,873.64,0.82,716.16
order_000940,product_0058,2,414.5,0.96,792.01
order_000941,product_0056,3,754.6,0.8,1804.69
order_000941,product_0062,2,35.13,0.87,61.05
order_000942,product_0021,2,163.3,0.78,253.7
order_000942,product_0090,2,316.49,0.94,592.36
order_000942,product_0070,3,429.16,0.73,946.2
order_000942,product_0030,2,851.17,0.71,1201.96
order_000943,product_0034,1,143.75,0.8,115.58
order_000944,product_0021,3,163.3,0.81,396.99
order_000945,product_0019,3,2966.75,0.75,6706.74
order_000945,product_0079,1,129.11,0.71,92.22
order_000946,product_0036,3,3161.33,0.8,7562.77
order_000946,product_0044,3,394.62,0.93,1099.26
order_000946,product_0040,2,267.72,0.86,460.58
order_000946,product_0063,1,905.54,0.76,690.59
order_000947,product_0015,1,889.71,0.92,814.44
order_000947,product_0076,2,827.87,0.87,1438.02
order_000948,product_0095,3,917.2,0.99,2732.59
order_000948,product_0073,3,2174.6,0.8,5203.52
order_000949,product_0100,1,4775.03,0.87,4157.71
order_000950,product_0008,3,2803.44,0.73,6115.97
order_000950,product_0030,2,851.17,0.79,1336.37
order_000951,product_0062,3,35.13,0.76,80.31
order_000952,product_0008,1,2803.44,0.76,2121.09
order_000952,product_0047,1,487.4,0.8,389.01
order_000952,product_0050,3,1140.24,0.85,2920.37
order_000952,product_0028,1,3202.88,0.95,3029.43
order_000952,product_0001,2,1796.91,1.0,3580.86
order_000953,product_0031,2,166.64,0.93,310.95
order_000953,product_0089,1,45.03,0.71,31.86
order_000953,product_0016,2,578.89,0.74,859.61
order_000953,product_0020,2,1829.43,0.9,3286.9
order_000953,product_0053,3,380.57,0.79,899.86
order_000954,product_0017,1,361.8,0.83,299.65
order_000955,product_0017,1,361.8,0.82,296.83
order_000955,product_0090,3,316.49,0.97,925.31
order_000955,product_0072,3,522.59,0.83,1296.66
order_000956,product_0072,3,522.59,0.7,1102.31
order_000956,product_0023,3,1889.93,0.82,4638.83
order_000956,product_0091,1,1546.55,0.9,1387.69
order_000956,product_0029,3,2220.92,0.87,5780.06
order_000956,product_0051,3,986.1,0.84,2480.3
order_000957,product_0086,2,450.93,0.9,812.84
order_000957,product_0006,3,873.64,0.85,2229.36
order_000957,product_0009,3,522.7,0.9,1412.09
order_000958,product_0038,3,833.85,0.99,2473.6
order_000958,product_0091,2,1546.55,0.8,2486.7
order_000958,product_0038,1,833.85,0.99,826.59
order_000958,product_0081,3,249.67,0.8,598.12
order_000958,product_0030,1,851.17,0.71,602.17
order_000959,product_0008,1,2803.44,0.71,1991.04
order_000959,product_0008,1,2803.44,0.86,2421.49
order_000959,product_0059,3,51.42,0.78,119.59
order_000960,product_0055,3,258.67,0.8,618.6
order_000960,product_0054,2,510.54,0.86,877.99
order_000960,product_0013,2,1762.43,0.93,3274.31
order_000960,product_0071,3,434.99,0.74,967.81
order_000961,product_0035,3,455.76,0.77,1057.43
order_000961,product_0007,2,87.52,0.72,126.16
order_000961,product_0051,2,986.1,0.99,1951.96
order_000961,product_0038,1,833.85,0.96,803.76
order_000961,product_0026,2,165.38,0.98,325.53
order_000962,product_0050,3,1140.24,0.88,3023.29
order_000962,product_0022,1,1926.05,0.8,1531.95
order_000963,product_0043,2,1552.19,0.71,2212.49
order_000963,product_0064,3,3486.99,0.84,8760.23
order_000963,product_0007,1,87.52,0.82,72.03
order_000963,product_0002,2,1062.63,0.76,1613.71
order_000963,product_0002,2,1062.63,0.89,1899.01
order_000964,product_0089,2,45.03,0.98,88.57
order_000964,product_0092,3,114.84,0.84,290.1
order_000964,product_0087,3,1093.92,0.79,2589.95
order_000964,product_0040,2,267.72,0.74,397.71
order_000965,product_0018,3,815.05,0.88,2153.27
order_000966,product_0091,1,1546.55,0.93,1440.84
order_000966,product_0031,1,166.64,0.91,150.87
order_000966,product_0098,2,1899.63,0.89,3383.95
order_000966,product_0059,3,51.42,0.93,143.44
order_000966,product_0078,2,745.58,0.95,1413.5
order_000967,product_0029,1,2220.92,0.8,1781.06
order_000968,product_0050,2,1140.24,0.79,1810.24
order_000968,product_0059,2,51.42,0.96,98.5
order_000968,product_0027,2,105.19,0.96,200.96
order_000968,product_0076,2,827.87,0.92,1516.17
order_000969,product_0084,3,205.17,0.99,606.57
order_000969,product_0067,2,1068.73,0.95,2036.45
order_000969,product_0061,2,433.27,0.92,794.91
order_000970,product_0049,3,158.53,0.88,418.18
order_000970,product_0072,3,522.59,0.73,1149.43
order_000971,product_0082,3,2909.14,0.76,6612.87
order_000971,product_0003,3,810.71,0.98,2386.23
order_000972,product_0078,1,745.58,0.8,600.08
order_000973,product_0008,2,2803.44,0.87,4896.65
order_000973,product_0010,2,408.3,0.83,677.99
order_000974,product_0012,1,615.3,0.76,465.92
order_000974,product_0035,1,455.76,0.91,415.84
order_000974,product_0082,2,2909.14,0.83,4815.38
order_000974,product_0017,2,361.8,0.88,637.87
order_000975,product_0058,1,414.5,0.8,333.64
order_000975,product_0061,1,433.27,0.95,409.55
order_000975,product_0031,3,166.64,0.82,410.97
order_000976,product_0053,2,380.57,0.9,681.8
order_000976,product_0022,3,1926.05,0.78,4484.8
order_000976,product_0015,2,889.71,0.91,1612.86
order_000977,product_0040,1,267.72,0.99,265.35
order_000977,product_0072,2,522.59,0.95,993.38
order_000977,product_0027,3,105.19,0.88,276.78
order_000977,product_0005,3,169.56,0.87,444.76
order_000978,product_0084,2,205.17,0.74,301.96
order_000979,product_0024,2,184.03,0.73,268.55
order_000979,product_0017,1,361.8,0.79,286.41
order_000979,product_0007,1,87.52,0.81,71.13
order_000979,product_0012,1,615.3,0.78,479.9
order_000980,product_0010,1,408.3,0.98,401.18
order_000980,product_0052,2,1439.64,0.95,2733.58
order_000980,product_0040,1,267.72,0.88,234.74
order_000980,product_0068,1,408.45,0.84,344.16
order_000980,product_0060,1,3260.77,0.99,3240.64
order_000981,product_0089,1,45.03,0.85,38.38
order_000981,product_0079,3,129.11,0.98,379.25
order_000982,product_0037,3,171.25,0.74,377.67
order_000982,product_0005,2,169.56,0.99,335.03
order_000982,product_0081,2,249.67,0.87,432.56
order_000982,product_0003,1,810.71,0.83,669.03
order_000983,product_0079,1,129.11,0.95,122.38
order_000983,product_0074,3,622.24,0.71,1320.69
order_000983,product_0014,2,2890.27,0.84,4861.1
order_000984,product_0095,1,917.2,0.77,707.45
order_000984,product_0028,1,3202.88,0.82,2619.11
order_000984,product_0028,2,3202.88,0.98,6273.95
order_000984,product_0087,1,1093.92,0.91,990.99
order_000984,product_0080,2,3202.18,0.96,6130.74
order_000985,product_0067,1,1068.73,0.95,1011.91
order_000985,product_0060,1,3260.77,0.77,2500.66
order_000986,product_0081,3,249.67,0.94,700.37
order_000986,product_0013,1,1762.43,0.88,1552.75
order_000986,product_0092,3,114.84,0.87,298.8
order_000986,product_0075,3,36.6,0.97,106.15
order_000986,product_0098,3,1899.63,0.82,4674.63
order_000987,product_0084,1,205.17,0.92,188.12
order_000987,product_0029,3,2220.92,0.99,6599.11
order_000987,product_0021,3,163.3,0.86,423.18
order_000987,product_0076,2,827.87,0.72,1185.51
order_000987,product_0033,2,1946.63,0.78,3041.49
order_000988,product_0001,1,1796.91,0.97,1734.65
order_000988,product_0015,3,889.71,0.86,2303.62
order_000988,product_0032,2,4394.58,0.97,8481.63
order_000988,product_0033,2,1946.63,0.8,3121.9
order_000988,product_0039,3,1878.99,0.71,4016.98
order_000989,product_0066,2,166.29,0.81,268.87
order_000989,product_0029,2,2220.92,0.89,3945.73
order_000990,product_0029,3,2220.92,0.98,6534.43
order_000990,product_0100,3,4775.03,0.71,10104.4
order_000990,product_0031,2,166.64,0.91,304.54
order_000990,product_0082,2,2909.14,0.8,4660.45
order_000991,product_0056,3,754.6,0.99,2239.24
order_000991,product_0081,2,249.67,0.73,362.07
order_000991,product_0008,1,2803.44,0.74,2068.46
order_000992,product_0004,2,4896.76,0.86,8461.96
order_000992,product_0024,3,184.03,0.95,524.39
order_000992,product_0036,3,3161.33,0.94,8943.6
order_000993,product_0001,2,1796.91,0.88,3176.36
order_000993,product_0005,3,169.56,0.74,374.66
order_000993,product_0026,1,165.38,0.87,143.86
order_000993,product_0055,3,258.67,0.95,739.22
order_000994,product_0014,3,2890.27,0.86,7434.14
order_000994,product_0037,2,171.25,0.8,274.44
order_000994,product_0084,3,205.17,0.8,492.81
order_000994,product_0019,1,2966.75,0.96,2850.84
order_000995,product_0043,1,1552.19,0.8,1246.58
order_000995,product_0001,3,1796.91,0.73,3935.6
order_000995,product_0085,2,3877.47,0.78,6070.74
order_000995,product_0071,1,434.99,0.73,315.85
order_000996,product_0003,2,810.71,0.75,1208.73
order_000996,product_0057,1,1403.71,0.98,1368.94
order_000996,product_0052,2,1439.64,0.94,2716.04
order_000996,product_0028,2,3202.88,0.78,4965.87
order_000997,product_0035,2,455.76,0.9,819.57
order_000997,product_0052,2,1439.64,0.71,2053.98
order_000997,product_0036,3,3161.33,0.9,8569.87
order_000997,product_0029,1,2220.92,0.97,2154.13
order_000997,product_0072,3,522.59,0.79,1235.87
order_000998,product_0064,3,3486.99,0.85,8938.84
order_000998,product_0030,3,851.17,0.78,1984.84
order_000998,product_0053,3,380.57,0.95,1085.7
order_000998,product_0034,3,143.75,0.81,350.72
order_000999,product_0073,1,2174.6,0.98,2133.99
order_000999,product_0031,3,166.64,0.73,363.1
order_000999,product_0099,2,408.72,0.96,782.01
order_001000,product_0062,1,35.13,0.81,28.41
order_001000,product_0086,3,450.93,0.8,1077.38
