date,city,temperature,humidity,precipitation,wind_speed,pressure,year,month,day,dayofyear,weekofyear,quarter,season
2023-12-31,北京,-5.39,73.43,3.16,1.86,1024.13,2023,12,31,365,52,4,冬季
2024-01-01,北京,-0.52,71.06,1.08,0.95,1016.76,2024,1,1,1,1,1,冬季
2024-01-02,北京,-6.25,78.33,3.04,2.25,1026.72,2024,1,2,2,1,1,冬季
2024-01-03,北京,-0.15,90.52,4.77,0.88,999.61,2024,1,3,3,1,1,冬季
2024-01-04,北京,-8.21,62.87,2.37,5.09,1019.46,2024,1,4,4,1,1,冬季
2024-01-05,北京,6.58,58.79,1.0,2.68,1043.15,2024,1,5,5,1,1,冬季
2024-01-06,北京,1.14,82.05,0.58,2.96,1012.39,2024,1,6,6,1,1,冬季
2024-01-07,北京,18.9,75.43,7.3,1.23,984.65,2024,1,7,7,1,1,冬季
2024-01-08,北京,2.58,82.93,1.7,4.3,1018.91,2024,1,8,8,2,1,冬季
2024-01-09,北京,-0.58,85.84,0.7,3.29,1003.28,2024,1,9,9,2,1,冬季
2024-01-10,北京,6.19,57.98,2.93,3.8,1021.81,2024,1,10,10,2,1,冬季
2024-01-11,北京,-0.65,64.77,1.89,3.62,994.06,2024,1,11,11,2,1,冬季
2024-01-12,北京,-2.31,80.02,3.18,0.75,979.87,2024,1,12,12,2,1,冬季
2024-01-13,北京,-3.01,78.1,0.26,0.43,1022.3,2024,1,13,13,2,1,冬季
2024-01-14,北京,1.57,90.77,1.94,9.75,1017.61,2024,1,14,14,2,1,冬季
2024-01-15,北京,11.88,72.43,4.14,0.41,990.39,2024,1,15,15,3,1,冬季
2024-01-16,北京,-1.6,70.05,4.45,3.68,1004.13,2024,1,16,16,3,1,冬季
2024-01-17,北京,-1.2,66.01,1.65,1.41,1012.23,2024,1,17,17,3,1,冬季
2024-01-18,北京,6.33,76.35,4.72,4.97,1011.35,2024,1,18,18,3,1,冬季
2024-01-19,北京,-2.12,63.73,1.14,8.62,984.95,2024,1,19,19,3,1,冬季
2024-01-20,北京,2.34,85.29,0.22,2.34,1025.12,2024,1,20,20,3,1,冬季
2024-01-21,北京,1.21,66.23,0.1,5.81,1019.92,2024,1,21,21,3,1,冬季
2024-01-22,北京,2.76,75.79,1.99,2.25,1025.16,2024,1,22,22,4,1,冬季
2024-01-23,北京,2.75,66.95,1.05,3.3,1016.9,2024,1,23,23,4,1,冬季
2024-01-24,北京,-7.94,71.98,0.16,3.53,1014.45,2024,1,24,24,4,1,冬季
2024-01-25,北京,4.93,81.5,1.05,5.18,1006.72,2024,1,25,25,4,1,冬季
2024-01-26,北京,12.98,78.22,0.19,0.88,1011.22,2024,1,26,26,4,1,冬季
2024-01-27,北京,5.29,71.23,1.03,5.1,995.64,2024,1,27,27,4,1,冬季
2024-01-28,北京,4.85,72.49,1.54,2.03,1019.19,2024,1,28,28,4,1,冬季
2024-01-29,北京,3.26,44.25,5.29,2.27,997.02,2024,1,29,29,5,1,冬季
2024-01-30,北京,6.06,70.97,6.56,6.61,1019.76,2024,1,30,30,5,1,冬季
2024-01-31,北京,2.63,54.08,1.62,1.62,1023.75,2024,1,31,31,5,1,冬季
2024-02-01,北京,9.48,63.83,1.17,5.9,1025.38,2024,2,1,32,5,1,冬季
2024-02-02,北京,12.13,66.69,1.29,4.61,1015.73,2024,2,2,33,5,1,冬季
2024-02-03,北京,8.67,76.65,0.96,3.06,1023.61,2024,2,3,34,5,1,冬季
2024-02-04,北京,17.76,47.94,1.27,3.21,993.13,2024,2,4,35,5,1,冬季
2024-02-05,北京,4.61,67.95,4.79,1.94,1003.75,2024,2,5,36,6,1,冬季
2024-02-06,北京,8.94,74.44,0.42,2.83,985.69,2024,2,6,37,6,1,冬季
2024-02-07,北京,11.65,55.94,1.16,2.4,985.47,2024,2,7,38,6,1,冬季
2024-02-08,北京,4.32,72.41,2.58,3.92,1010.42,2024,2,8,39,6,1,冬季
2024-02-09,北京,7.38,70.11,2.6,1.17,1005.97,2024,2,9,40,6,1,冬季
2024-02-10,北京,8.44,56.49,1.97,3.21,1020.19,2024,2,10,41,6,1,冬季
2024-02-11,北京,-1.28,69.54,5.63,5.77,996.17,2024,2,11,42,6,1,冬季
2024-02-12,北京,12.54,65.23,2.37,0.65,992.9,2024,2,12,43,7,1,冬季
2024-02-13,北京,9.79,53.95,0.91,4.59,1021.99,2024,2,13,44,7,1,冬季
2024-02-14,北京,1.46,59.34,2.99,0.73,1011.86,2024,2,14,45,7,1,冬季
2024-02-15,北京,9.89,59.23,0.52,8.56,1010.84,2024,2,15,46,7,1,冬季
2024-02-16,北京,12.92,64.58,1.86,2.66,998.43,2024,2,16,47,7,1,冬季
2024-02-17,北京,9.62,54.14,2.78,4.8,1011.5,2024,2,17,48,7,1,冬季
2024-02-18,北京,7.73,81.31,0.51,1.78,1030.94,2024,2,18,49,7,1,冬季
2024-02-19,北京,16.43,62.37,1.82,0.27,1004.12,2024,2,19,50,8,1,冬季
2024-02-20,北京,16.36,58.94,0.01,1.96,1024.69,2024,2,20,51,8,1,冬季
2024-02-21,北京,10.8,73.52,2.45,3.35,1030.24,2024,2,21,52,8,1,冬季
2024-02-22,北京,4.38,75.34,0.28,2.16,998.03,2024,2,22,53,8,1,冬季
2024-02-23,北京,-1.18,77.24,0.2,1.83,1009.15,2024,2,23,54,8,1,冬季
2024-02-24,北京,4.97,77.79,1.81,2.03,1005.88,2024,2,24,55,8,1,冬季
2024-02-25,北京,9.1,70.19,1.72,6.01,998.68,2024,2,25,56,8,1,冬季
2024-02-26,北京,10.7,62.63,0.11,4.45,1001.99,2024,2,26,57,9,1,冬季
2024-02-27,北京,7.91,76.79,0.52,2.58,999.84,2024,2,27,58,9,1,冬季
2024-02-28,北京,10.13,65.08,1.71,4.19,1024.83,2024,2,28,59,9,1,冬季
2024-02-29,北京,7.03,76.63,4.06,1.83,1007.11,2024,2,29,60,9,1,冬季
2024-03-01,北京,19.64,62.08,5.56,3.34,1002.9,2024,3,1,61,9,1,春季
2024-03-02,北京,21.15,65.27,0.66,10.29,1020.21,2024,3,2,62,9,1,春季
2024-03-03,北京,17.05,72.15,5.97,1.74,1008.37,2024,3,3,63,9,1,春季
2024-03-04,北京,3.72,64.31,0.14,7.76,1040.08,2024,3,4,64,10,1,春季
2024-03-05,北京,13.67,65.57,1.19,1.47,1014.52,2024,3,5,65,10,1,春季
2024-03-06,北京,11.5,57.91,0.98,4.29,1050.58,2024,3,6,66,10,1,春季
2024-03-07,北京,14.52,58.02,3.42,7.82,989.31,2024,3,7,67,10,1,春季
2024-03-08,北京,13.08,52.38,1.44,8.19,1019.21,2024,3,8,68,10,1,春季
2024-03-09,北京,7.89,77.52,1.28,7.26,1008.7,2024,3,9,69,10,1,春季
2024-03-10,北京,16.09,58.33,3.92,3.21,1011.37,2024,3,10,70,10,1,春季
2024-03-11,北京,18.47,75.84,0.79,4.95,1006.01,2024,3,11,71,11,1,春季
2024-03-12,北京,20.11,62.11,3.98,1.06,1004.86,2024,3,12,72,11,1,春季
2024-03-13,北京,8.36,57.11,4.7,3.46,1010.11,2024,3,13,73,11,1,春季
2024-03-14,北京,9.44,48.32,0.83,2.4,1015.45,2024,3,14,74,11,1,春季
2024-03-15,北京,17.55,53.84,0.51,2.65,1028.79,2024,3,15,75,11,1,春季
2024-03-16,北京,20.72,61.85,0.76,0.52,1012.48,2024,3,16,76,11,1,春季
2024-03-17,北京,16.23,48.75,2.14,2.31,994.42,2024,3,17,77,11,1,春季
2024-03-18,北京,18.9,48.26,2.7,5.51,1011.74,2024,3,18,78,12,1,春季
2024-03-19,北京,26.53,46.01,2.36,6.52,1016.54,2024,3,19,79,12,1,春季
2024-03-20,北京,10.09,53.13,0.08,7.25,1032.11,2024,3,20,80,12,1,春季
2024-03-21,北京,14.66,71.94,4.09,5.21,1009.93,2024,3,21,81,12,1,春季
2024-03-22,北京,17.12,43.95,1.52,4.06,997.28,2024,3,22,82,12,1,春季
2024-03-23,北京,19.36,63.27,2.25,3.87,979.62,2024,3,23,83,12,1,春季
2024-03-24,北京,17.55,62.02,1.01,3.52,1015.35,2024,3,24,84,12,1,春季
2024-03-25,北京,14.83,69.06,1.23,1.17,1016.24,2024,3,25,85,13,1,春季
2024-03-26,北京,22.96,54.12,3.21,3.71,1021.61,2024,3,26,86,13,1,春季
2024-03-27,北京,23.72,66.64,5.16,1.54,1034.24,2024,3,27,87,13,1,春季
2024-03-28,北京,14.44,55.47,1.04,4.39,999.79,2024,3,28,88,13,1,春季
2024-03-29,北京,18.22,61.46,0.37,6.48,1025.31,2024,3,29,89,13,1,春季
2024-03-30,北京,16.39,63.2,0.07,3.65,981.51,2024,3,30,90,13,1,春季
2024-03-31,北京,17.07,57.67,0.92,3.16,1010.67,2024,3,31,91,13,1,春季
2024-04-01,北京,14.65,48.63,0.28,1.26,989.89,2024,4,1,92,14,2,春季
2024-04-02,北京,18.74,70.2,4.71,0.56,1044.53,2024,4,2,93,14,2,春季
2024-04-03,北京,22.0,52.28,1.27,7.23,997.13,2024,4,3,94,14,2,春季
2024-04-04,北京,25.6,51.24,2.91,8.16,1001.11,2024,4,4,95,14,2,春季
2024-04-05,北京,23.32,69.62,0.69,7.72,1033.65,2024,4,5,96,14,2,春季
2024-04-06,北京,22.18,50.45,1.69,9.55,1015.77,2024,4,6,97,14,2,春季
2024-04-07,北京,18.56,61.57,0.93,5.77,1020.72,2024,4,7,98,14,2,春季
2024-04-08,北京,28.29,53.29,2.99,1.38,995.18,2024,4,8,99,15,2,春季
2024-04-09,北京,16.48,57.25,0.74,4.17,1022.53,2024,4,9,100,15,2,春季
2024-04-10,北京,25.9,47.9,0.04,2.48,1043.38,2024,4,10,101,15,2,春季
2024-04-11,北京,22.82,52.24,0.92,7.46,1008.46,2024,4,11,102,15,2,春季
2024-04-12,北京,28.78,66.88,0.58,6.39,1005.64,2024,4,12,103,15,2,春季
2024-04-13,北京,24.5,34.86,0.13,3.15,991.0,2024,4,13,104,15,2,春季
2024-04-14,北京,24.94,62.67,5.75,4.35,1015.37,2024,4,14,105,15,2,春季
2024-04-15,北京,24.06,55.66,2.06,6.1,994.56,2024,4,15,106,16,2,春季
2024-04-16,北京,27.24,67.43,0.33,9.5,998.87,2024,4,16,107,16,2,春季
2024-04-17,北京,24.04,62.33,0.79,2.18,1035.64,2024,4,17,108,16,2,春季
2024-04-18,北京,14.68,58.75,4.94,3.99,997.82,2024,4,18,109,16,2,春季
2024-04-19,北京,20.86,64.69,0.09,7.78,1006.69,2024,4,19,110,16,2,春季
2024-04-20,北京,14.7,47.21,1.16,3.21,1034.24,2024,4,20,111,16,2,春季
2024-04-21,北京,19.87,53.34,1.1,5.83,1033.88,2024,4,21,112,16,2,春季
2024-04-22,北京,21.09,46.14,1.98,4.02,1012.48,2024,4,22,113,17,2,春季
2024-04-23,北京,28.03,53.95,0.66,6.86,1011.84,2024,4,23,114,17,2,春季
2024-04-24,北京,22.94,42.07,2.97,2.6,993.6,2024,4,24,115,17,2,春季
2024-04-25,北京,15.57,56.76,2.53,7.28,1008.67,2024,4,25,116,17,2,春季
2024-04-26,北京,25.88,63.27,0.64,2.71,1026.18,2024,4,26,117,17,2,春季
2024-04-27,北京,14.78,71.77,4.51,2.29,1002.74,2024,4,27,118,17,2,春季
2024-04-28,北京,20.2,56.32,0.24,1.58,996.99,2024,4,28,119,17,2,春季
2024-04-29,北京,17.61,67.09,2.87,4.47,1001.93,2024,4,29,120,18,2,春季
2024-04-30,北京,12.75,61.97,0.77,9.65,1012.65,2024,4,30,121,18,2,春季
2024-05-01,北京,26.62,55.12,0.48,1.59,1016.33,2024,5,1,122,18,2,春季
2024-05-02,北京,21.08,55.71,0.14,1.75,1012.48,2024,5,2,123,18,2,春季
2024-05-03,北京,31.96,56.28,1.21,8.19,1014.97,2024,5,3,124,18,2,春季
2024-05-04,北京,30.85,36.71,0.1,4.58,1004.42,2024,5,4,125,18,2,春季
2024-05-05,北京,18.71,43.83,1.67,4.85,1017.25,2024,5,5,126,18,2,春季
2024-05-06,北京,26.72,34.99,0.37,0.71,1007.99,2024,5,6,127,19,2,春季
2024-05-07,北京,32.52,48.61,3.97,2.62,1032.4,2024,5,7,128,19,2,春季
2024-05-08,北京,30.1,52.71,1.78,3.96,1035.84,2024,5,8,129,19,2,春季
2024-05-09,北京,25.89,37.98,2.61,1.89,1024.05,2024,5,9,130,19,2,春季
2024-05-10,北京,24.8,59.42,1.2,3.01,989.92,2024,5,10,131,19,2,春季
2024-05-11,北京,27.06,48.01,2.82,0.93,996.16,2024,5,11,132,19,2,春季
2024-05-12,北京,32.85,45.27,3.4,3.27,1011.05,2024,5,12,133,19,2,春季
2024-05-13,北京,27.87,56.07,1.89,1.33,1025.53,2024,5,13,134,20,2,春季
2024-05-14,北京,24.09,40.19,1.58,7.41,1028.28,2024,5,14,135,20,2,春季
2024-05-15,北京,27.36,63.04,1.78,2.68,1015.97,2024,5,15,136,20,2,春季
2024-05-16,北京,41.43,41.89,1.08,2.72,1010.26,2024,5,16,137,20,2,春季
2024-05-17,北京,23.63,56.02,0.94,2.81,1040.92,2024,5,17,138,20,2,春季
2024-05-18,北京,29.37,64.05,0.91,3.64,992.2,2024,5,18,139,20,2,春季
2024-05-19,北京,27.43,53.06,1.25,3.45,984.59,2024,5,19,140,20,2,春季
2024-05-20,北京,45.71,44.43,1.57,6.51,1001.08,2024,5,20,141,21,2,春季
2024-05-21,北京,13.88,48.51,3.96,3.21,1008.96,2024,5,21,142,21,2,春季
2024-05-22,北京,28.34,53.04,0.21,3.24,1021.92,2024,5,22,143,21,2,春季
2024-05-23,北京,26.58,47.7,0.17,4.84,1031.76,2024,5,23,144,21,2,春季
2024-05-24,北京,22.04,41.03,3.9,5.37,1039.27,2024,5,24,145,21,2,春季
2024-05-25,北京,25.1,55.47,2.59,1.11,1018.49,2024,5,25,146,21,2,春季
2024-05-26,北京,33.81,62.2,1.72,0.33,987.54,2024,5,26,147,21,2,春季
2024-05-27,北京,22.72,65.61,1.32,2.12,1002.8,2024,5,27,148,22,2,春季
2024-05-28,北京,19.67,53.67,1.58,8.68,990.2,2024,5,28,149,22,2,春季
2024-05-29,北京,24.63,54.75,0.83,5.65,1006.15,2024,5,29,150,22,2,春季
2024-05-30,北京,23.15,48.25,1.82,3.05,1034.27,2024,5,30,151,22,2,春季
2024-05-31,北京,24.49,37.17,0.3,8.68,1019.57,2024,5,31,152,22,2,春季
2024-06-01,北京,34.18,51.19,1.89,1.78,1015.98,2024,6,1,153,22,2,夏季
2024-06-02,北京,36.06,47.24,1.89,1.41,1051.66,2024,6,2,154,22,2,夏季
2024-06-03,北京,30.87,58.34,1.04,4.87,1012.48,2024,6,3,155,23,2,夏季
2024-06-04,北京,24.68,53.29,1.89,5.98,1021.97,2024,6,4,156,23,2,夏季
2024-06-05,北京,36.1,70.14,1.89,3.0,1014.72,2024,6,5,157,23,2,夏季
2024-06-06,北京,22.38,44.69,1.89,8.05,1008.62,2024,6,6,158,23,2,夏季
2024-06-07,北京,29.99,48.23,0.84,1.63,1027.04,2024,6,7,159,23,2,夏季
2024-06-08,北京,28.76,45.2,1.89,4.51,998.4,2024,6,8,160,23,2,夏季
2024-06-09,北京,34.98,55.76,0.92,4.62,1008.79,2024,6,9,161,23,2,夏季
2024-06-10,北京,36.99,61.91,4.28,2.61,1042.92,2024,6,10,162,24,2,夏季
2024-06-11,北京,23.73,40.01,1.89,3.52,1034.6,2024,6,11,163,24,2,夏季
2024-06-12,北京,33.16,38.49,3.89,2.24,1031.0,2024,6,12,164,24,2,夏季
2024-06-13,北京,24.87,45.42,0.27,5.88,1009.57,2024,6,13,165,24,2,夏季
2024-06-14,北京,29.14,49.34,1.89,3.76,996.27,2024,6,14,166,24,2,夏季
2024-06-15,北京,29.55,66.1,3.36,5.57,1010.94,2024,6,15,167,24,2,夏季
2024-06-16,北京,33.09,53.47,3.08,8.69,990.14,2024,6,16,168,24,2,夏季
2024-06-17,北京,17.56,45.42,1.89,2.71,1032.12,2024,6,17,169,25,2,夏季
2024-06-18,北京,27.55,47.17,3.48,2.77,1012.3,2024,6,18,170,25,2,夏季
2024-06-19,北京,35.26,31.57,0.61,4.92,1014.95,2024,6,19,171,25,2,夏季
2024-06-20,北京,22.74,40.76,1.89,5.21,1022.78,2024,6,20,172,25,2,夏季
2024-06-21,北京,36.03,52.69,1.89,2.38,1004.78,2024,6,21,173,25,2,夏季
2024-06-22,北京,34.69,34.7,6.11,2.09,1006.0,2024,6,22,174,25,2,夏季
2024-06-23,北京,21.16,50.2,1.89,1.84,1012.15,2024,6,23,175,25,2,夏季
2024-06-24,北京,35.89,36.88,2.62,8.74,1018.73,2024,6,24,176,26,2,夏季
2024-06-25,北京,25.81,37.87,4.99,1.39,1012.83,2024,6,25,177,26,2,夏季
2024-06-26,北京,31.92,40.09,1.89,6.88,1017.41,2024,6,26,178,26,2,夏季
2024-06-27,北京,25.97,66.77,1.85,1.79,1010.5,2024,6,27,179,26,2,夏季
2024-06-28,北京,25.82,39.04,1.03,3.28,1029.85,2024,6,28,180,26,2,夏季
2024-06-29,北京,20.37,64.94,1.71,2.08,1018.55,2024,6,29,181,26,2,夏季
2024-06-30,北京,25.33,56.73,2.93,0.98,1033.22,2024,6,30,182,26,2,夏季
2024-07-01,北京,32.54,41.22,4.61,1.12,1014.31,2024,7,1,183,27,3,夏季
2024-07-02,北京,22.95,55.65,1.94,5.32,1033.71,2024,7,2,184,27,3,夏季
2024-07-03,北京,28.17,70.75,0.95,3.58,1006.65,2024,7,3,185,27,3,夏季
2024-07-04,北京,20.2,37.9,0.43,5.64,1008.76,2024,7,4,186,27,3,夏季
2024-07-05,北京,25.88,43.94,6.31,2.43,995.3,2024,7,5,187,27,3,夏季
2024-07-06,北京,33.14,68.59,1.89,4.78,988.15,2024,7,6,188,27,3,夏季
2024-07-07,北京,37.31,62.33,0.05,4.76,1011.12,2024,7,7,189,27,3,夏季
2024-07-08,北京,21.3,48.03,5.18,4.63,995.25,2024,7,8,190,28,3,夏季
2024-07-09,北京,26.07,37.81,1.89,4.29,1004.3,2024,7,9,191,28,3,夏季
2024-07-10,北京,25.75,47.28,2.2,3.21,1022.11,2024,7,10,192,28,3,夏季
2024-07-11,北京,24.0,62.09,1.89,1.69,1041.94,2024,7,11,193,28,3,夏季
2024-07-12,北京,25.12,60.06,3.32,3.19,1004.4,2024,7,12,194,28,3,夏季
2024-07-13,北京,28.15,51.55,6.09,3.86,999.92,2024,7,13,195,28,3,夏季
2024-07-14,北京,28.15,49.72,1.89,2.06,1027.49,2024,7,14,196,28,3,夏季
2024-07-15,北京,31.04,48.02,1.89,4.42,1036.19,2024,7,15,197,29,3,夏季
2024-07-16,北京,17.18,56.17,1.89,4.16,1015.79,2024,7,16,198,29,3,夏季
2024-07-17,北京,26.02,54.43,0.68,3.45,1010.45,2024,7,17,199,29,3,夏季
2024-07-18,北京,27.84,52.73,3.23,7.15,1019.43,2024,7,18,200,29,3,夏季
2024-07-19,北京,26.38,64.7,8.06,3.25,1030.45,2024,7,19,201,29,3,夏季
2024-07-20,北京,25.04,54.65,2.24,4.9,986.3,2024,7,20,202,29,3,夏季
2024-07-21,北京,25.99,52.91,1.06,0.31,1012.85,2024,7,21,203,29,3,夏季
2024-07-22,北京,24.37,55.01,0.54,9.86,1002.65,2024,7,22,204,30,3,夏季
2024-07-23,北京,27.39,66.48,4.5,0.99,1019.72,2024,7,23,205,30,3,夏季
2024-07-24,北京,31.17,46.59,1.89,2.6,1009.93,2024,7,24,206,30,3,夏季
2024-07-25,北京,31.57,47.41,0.03,3.26,1006.98,2024,7,25,207,30,3,夏季
2024-07-26,北京,31.11,69.39,0.65,2.47,996.37,2024,7,26,208,30,3,夏季
2024-07-27,北京,26.04,64.9,0.78,1.52,1012.49,2024,7,27,209,30,3,夏季
2024-07-28,北京,30.78,47.29,1.89,2.19,1027.93,2024,7,28,210,30,3,夏季
2024-07-29,北京,36.66,55.18,1.89,6.17,1020.75,2024,7,29,211,31,3,夏季
2024-07-30,北京,29.45,52.49,5.72,2.27,1025.71,2024,7,30,212,31,3,夏季
2024-07-31,北京,18.1,71.61,1.89,2.69,1006.36,2024,7,31,213,31,3,夏季
2024-08-01,北京,21.09,48.63,3.92,1.27,1018.73,2024,8,1,214,31,3,夏季
2024-08-02,北京,26.63,53.96,5.05,1.85,1006.47,2024,8,2,215,31,3,夏季
2024-08-03,北京,17.64,55.8,3.98,0.69,1022.47,2024,8,3,216,31,3,夏季
2024-08-04,北京,20.59,62.4,1.89,7.08,993.32,2024,8,4,217,31,3,夏季
2024-08-05,北京,26.39,47.68,6.02,3.02,1024.15,2024,8,5,218,32,3,夏季
2024-08-06,北京,24.41,54.59,1.89,5.68,1008.0,2024,8,6,219,32,3,夏季
2024-08-07,北京,25.18,42.5,0.6,2.5,1018.52,2024,8,7,220,32,3,夏季
2024-08-08,北京,29.67,36.4,1.89,3.2,1019.3,2024,8,8,221,32,3,夏季
2024-08-09,北京,24.56,70.76,4.75,3.4,983.55,2024,8,9,222,32,3,夏季
2024-08-10,北京,23.86,70.91,1.89,0.7,1016.92,2024,8,10,223,32,3,夏季
2024-08-11,北京,15.46,57.75,7.81,6.65,1006.79,2024,8,11,224,32,3,夏季
2024-08-12,北京,20.1,57.69,4.03,2.2,1001.56,2024,8,12,225,33,3,夏季
2024-08-13,北京,28.71,62.27,1.89,8.31,1013.66,2024,8,13,226,33,3,夏季
2024-08-14,北京,23.38,44.75,1.89,4.37,1033.48,2024,8,14,227,33,3,夏季
2024-08-15,北京,21.89,62.27,3.22,2.39,983.34,2024,8,15,228,33,3,夏季
2024-08-16,北京,27.4,52.5,1.68,2.37,1013.63,2024,8,16,229,33,3,夏季
2024-08-17,北京,31.74,66.91,0.42,6.12,991.41,2024,8,17,230,33,3,夏季
2024-08-18,北京,27.27,76.72,2.55,2.08,1007.04,2024,8,18,231,33,3,夏季
2024-08-19,北京,16.56,59.42,1.56,4.39,1021.58,2024,8,19,232,34,3,夏季
2024-08-20,北京,14.87,49.03,1.89,1.93,1027.47,2024,8,20,233,34,3,夏季
2024-08-21,北京,18.51,65.19,4.45,3.28,1012.74,2024,8,21,234,34,3,夏季
2024-08-22,北京,26.42,49.31,1.89,3.2,1000.86,2024,8,22,235,34,3,夏季
2024-08-23,北京,25.86,62.46,3.43,1.24,1010.24,2024,8,23,236,34,3,夏季
2024-08-24,北京,24.19,77.8,2.55,1.78,1031.32,2024,8,24,237,34,3,夏季
2024-08-25,北京,18.96,46.5,1.89,3.97,1014.38,2024,8,25,238,34,3,夏季
2024-08-26,北京,23.74,53.95,8.36,0.97,1006.34,2024,8,26,239,35,3,夏季
2024-08-27,北京,14.68,43.65,8.95,3.23,1010.24,2024,8,27,240,35,3,夏季
2024-08-28,北京,18.92,51.27,7.91,1.3,1002.61,2024,8,28,241,35,3,夏季
2024-08-29,北京,16.54,65.06,1.89,4.22,992.5,2024,8,29,242,35,3,夏季
2024-08-30,北京,15.53,53.38,7.44,3.5,1008.35,2024,8,30,243,35,3,夏季
2024-08-31,北京,19.75,56.24,4.27,6.52,1027.99,2024,8,31,244,35,3,夏季
2024-09-01,北京,20.27,62.18,1.14,3.21,987.62,2024,9,1,245,35,3,秋季
2024-09-02,北京,18.98,73.65,0.35,2.79,995.48,2024,9,2,246,36,3,秋季
2024-09-03,北京,20.68,56.19,2.88,4.17,985.61,2024,9,3,247,36,3,秋季
2024-09-04,北京,20.01,65.88,1.42,2.3,1012.48,2024,9,4,248,36,3,秋季
2024-09-05,北京,13.51,53.08,0.16,8.88,1011.84,2024,9,5,249,36,3,秋季
2024-09-06,北京,11.94,57.59,1.6,5.61,991.07,2024,9,6,250,36,3,秋季
2024-09-07,北京,13.92,57.07,1.28,2.63,1023.62,2024,9,7,251,36,3,秋季
2024-09-08,北京,20.62,66.77,2.99,8.52,1015.51,2024,9,8,252,36,3,秋季
2024-09-09,北京,18.03,41.58,1.53,8.66,1005.65,2024,9,9,253,37,3,秋季
2024-09-10,北京,12.04,72.74,0.08,7.88,989.16,2024,9,10,254,37,3,秋季
2024-09-11,北京,15.94,63.88,0.8,8.67,1003.11,2024,9,11,255,37,3,秋季
2024-09-12,北京,9.87,75.89,1.34,0.62,1003.13,2024,9,12,256,37,3,秋季
2024-09-13,北京,11.1,69.92,0.17,3.25,1009.72,2024,9,13,257,37,3,秋季
2024-09-14,北京,14.91,62.93,0.59,3.28,1027.85,2024,9,14,258,37,3,秋季
2024-09-15,北京,13.85,52.03,5.77,0.55,1028.15,2024,9,15,259,37,3,秋季
2024-09-16,北京,13.77,64.47,1.41,5.76,1035.3,2024,9,16,260,38,3,秋季
2024-09-17,北京,8.28,49.25,2.31,2.42,992.07,2024,9,17,261,38,3,秋季
2024-09-18,北京,17.27,59.34,0.3,0.95,1018.79,2024,9,18,262,38,3,秋季
2024-09-19,北京,13.38,62.38,4.86,4.65,994.57,2024,9,19,263,38,3,秋季
2024-09-20,北京,11.25,57.0,0.42,8.71,1013.04,2024,9,20,264,38,3,秋季
2024-09-21,北京,8.61,71.57,0.83,2.36,1043.93,2024,9,21,265,38,3,秋季
2024-09-22,北京,17.09,55.03,0.13,4.99,996.63,2024,9,22,266,38,3,秋季
2024-09-23,北京,10.93,48.35,1.54,5.12,1004.74,2024,9,23,267,39,3,秋季
2024-09-24,北京,14.41,48.43,2.98,7.4,991.39,2024,9,24,268,39,3,秋季
2024-09-25,北京,9.62,63.37,3.55,0.93,999.69,2024,9,25,269,39,3,秋季
2024-09-26,北京,14.37,54.49,0.92,4.73,1009.23,2024,9,26,270,39,3,秋季
2024-09-27,北京,15.74,56.98,1.5,2.63,1022.51,2024,9,27,271,39,3,秋季
2024-09-28,北京,-4.61,62.84,1.22,5.32,1001.71,2024,9,28,272,39,3,秋季
2024-09-29,北京,17.0,61.66,2.18,3.69,1015.24,2024,9,29,273,39,3,秋季
2024-09-30,北京,9.45,63.23,1.53,5.7,1000.43,2024,9,30,274,40,3,秋季
2024-10-01,北京,-0.32,58.99,1.89,2.69,1018.35,2024,10,1,275,40,4,秋季
2024-10-02,北京,8.4,55.44,3.04,3.79,1012.29,2024,10,2,276,40,4,秋季
2024-10-03,北京,6.92,53.17,2.27,2.95,1031.86,2024,10,3,277,40,4,秋季
2024-10-04,北京,11.61,51.88,8.53,4.47,997.81,2024,10,4,278,40,4,秋季
2024-10-05,北京,4.82,71.64,1.91,2.18,1006.31,2024,10,5,279,40,4,秋季
2024-10-06,北京,5.92,65.04,1.89,2.8,1023.95,2024,10,6,280,40,4,秋季
2024-10-07,北京,5.64,59.27,0.32,6.28,975.72,2024,10,7,281,41,4,秋季
2024-10-08,北京,2.3,56.61,2.87,2.12,1002.17,2024,10,8,282,41,4,秋季
2024-10-09,北京,12.42,57.25,0.29,1.83,1036.46,2024,10,9,283,41,4,秋季
2024-10-10,北京,11.51,53.32,0.8,6.7,995.52,2024,10,10,284,41,4,秋季
2024-10-11,北京,4.45,50.85,0.18,1.7,1007.0,2024,10,11,285,41,4,秋季
2024-10-12,北京,10.02,65.81,0.48,2.97,1021.88,2024,10,12,286,41,4,秋季
2024-10-13,北京,10.35,58.83,0.29,1.22,1036.34,2024,10,13,287,41,4,秋季
2024-10-14,北京,8.73,68.97,0.03,4.6,994.96,2024,10,14,288,42,4,秋季
2024-10-15,北京,15.0,60.97,9.13,5.94,1034.88,2024,10,15,289,42,4,秋季
2024-10-16,北京,7.91,53.19,8.59,0.15,1004.29,2024,10,16,290,42,4,秋季
2024-10-17,北京,8.18,69.3,1.04,6.61,1010.32,2024,10,17,291,42,4,秋季
2024-10-18,北京,7.67,59.87,2.12,2.17,1000.29,2024,10,18,292,42,4,秋季
