user_id,course_id,course_category,watch_duration_minutes,quiz_score,is_completed,registration_date,last_activity_date
USER_003433,COURSE_00056,语言学习,42.5,88.17,0,2024-11-09,2026-04-02
USER_000689,COURSE_00094,产品设计,74.67,100.0,0,2024-07-21,2026-03-22
USER_004244,COURSE_00093,人工智能,73.83,91.43,1,2024-07-24,2026-04-10
USER_003702,COURSE_00084,职业技能,53.93,83.43,0,2024-06-27,2026-04-03
USER_000342,COURSE_00085,编程开发,140.89,67.11,1,2024-05-12,2026-04-09
USER_001725,COURSE_00189,数据科学,82.95,60.16,1,2024-02-15,2026-04-09
USER_004423,COURSE_00022,数据科学,213.32,94.44,0,2024-07-11,2026-03-23
USER_001793,COURSE_00035,职业技能,19.08,100.0,1,2024-07-13,2026-04-11
USER_001760,COURSE_00016,商业管理,72.29,,1,2024-07-20,2026-04-15
USER_003213,COURSE_00050,语言学习,59.2,88.79,1,2024-04-07,2026-03-24
USER_000990,COURSE_00122,市场营销,88.6,61.33,1,2024-09-06,2026-04-15
USER_002263,COURSE_00128,市场营销,67.65,82.25,0,2024-10-28,2026-03-23
USER_002483,COURSE_00113,数据科学,150.74,75.54,0,2024-09-01,2026-04-15
USER_000952,COURSE_00171,人工智能,138.38,100.0,1,2024-05-15,2026-03-25
USER_000723,COURSE_00017,人工智能,44.93,63.01,0,2024-05-17,2026-04-07
USER_003390,COURSE_00080,产品设计,108.15,73.56,0,2024-05-05,2026-03-25
USER_002080,COURSE_00186,职业技能,19.7,100.0,1,2024-08-19,2026-04-05
USER_002718,COURSE_00130,语言学习,38.96,77.64,1,2024-11-12,2026-04-01
USER_002333,COURSE_00132,职业技能,59.64,100.0,1,2024-05-24,2026-03-23
USER_003377,COURSE_00085,职业技能,61.92,77.19,1,2024-03-23,2026-04-10
USER_004525,COURSE_00167,产品设计,179.03,86.44,1,2024-07-12,2026-04-03
USER_001501,COURSE_00094,市场营销,65.14,62.22,0,2024-11-14,2026-04-10
USER_000286,COURSE_00134,职业技能,72.11,100.0,0,2024-03-17,2026-03-30
USER_003496,COURSE_00081,数据科学,123.55,79.97,1,2024-07-18,2026-04-14
USER_002066,COURSE_00069,商业管理,107.31,77.76,0,2024-12-02,2026-03-18
USER_000769,COURSE_00069,职业技能,12.32,90.54,1,2024-07-06,2026-03-28
USER_003058,COURSE_00148,人工智能,77.01,84.69,0,2024-10-25,2026-04-08
USER_004290,COURSE_00192,职业技能,50.67,66.27,0,2024-04-30,2026-04-12
USER_002162,COURSE_00016,数据科学,49.63,82.26,0,2024-03-26,2026-04-01
USER_003294,COURSE_00051,编程开发,93.5,79.35,1,2024-12-08,2026-04-15
USER_000947,COURSE_00105,数据科学,108.9,83.19,0,2024-06-04,2026-04-13
USER_004927,COURSE_00165,编程开发,75.83,60.63,1,2024-12-05,2026-03-22
USER_003336,COURSE_00197,产品设计,,81.17,1,2024-03-09,2026-03-31
USER_004151,COURSE_00170,产品设计,123.42,38.0,0,2024-09-11,2026-04-13
USER_004896,COURSE_00185,市场营销,45.71,100.0,1,2024-07-13,2026-03-21
USER_004874,COURSE_00066,数据科学,158.93,77.43,1,2024-02-21,2026-04-10
USER_001482,COURSE_00009,数据科学,173.71,80.36,0,2024-12-30,2026-04-01
USER_001902,COURSE_00107,编程开发,121.03,77.0,1,2024-08-22,2026-03-23
USER_003452,COURSE_00100,产品设计,117.49,92.67,1,2024-01-22,2026-03-29
USER_004065,COURSE_00086,编程开发,120.51,92.06,1,2024-10-23,2026-03-20
USER_000055,COURSE_00064,产品设计,75.29,91.69,1,2024-06-24,2026-03-27
USER_001824,COURSE_00022,编程开发,164.22,88.6,1,2024-08-29,2026-03-31
USER_003463,COURSE_00162,产品设计,60.16,76.61,1,2024-07-27,2026-03-27
USER_003080,COURSE_00183,编程开发,100.47,70.26,0,2024-10-22,2026-03-29
USER_000833,COURSE_00157,商业管理,80.09,98.41,1,2024-04-29,2026-04-16
USER_004409,COURSE_00166,产品设计,75.0,87.98,1,2024-05-22,2026-03-24
USER_002807,COURSE_00110,语言学习,38.35,84.81,0,2024-03-16,2026-04-14
USER_002491,COURSE_00097,编程开发,93.74,61.68,1,2024-12-17,2026-03-29
USER_000328,COURSE_00018,数据科学,97.67,59.53,1,2024-04-02,2026-03-24
USER_003311,COURSE_00071,市场营销,33.26,81.6,1,2024-04-09,2026-04-16
USER_003301,COURSE_00193,语言学习,76.53,71.43,0,2024-06-24,2026-04-16
USER_003676,COURSE_00127,语言学习,47.02,85.11,1,2024-12-05,2026-03-22
USER_003055,COURSE_00097,编程开发,186.74,79.59,1,2024-05-22,2026-04-16
USER_002144,COURSE_00001,市场营销,45.02,100.0,0,2024-07-23,2026-04-05
USER_001312,COURSE_00132,数据科学,136.55,78.64,0,2024-01-08,2026-03-25
USER_003192,COURSE_00004,语言学习,16.56,86.28,0,2024-08-01,2026-03-18
USER_002539,COURSE_00125,数据科学,112.49,59.42,1,2024-06-01,2026-03-22
USER_003984,COURSE_00082,产品设计,32.24,90.91,1,2024-06-06,2026-03-30
USER_004548,COURSE_00027,职业技能,74.48,92.01,1,2024-06-04,2026-04-13
USER_000165,COURSE_00171,商业管理,47.07,78.95,1,2024-08-26,2026-04-01
USER_004278,COURSE_00059,职业技能,58.0,75.83,1,2024-07-23,2026-04-05
USER_000823,COURSE_00032,职业技能,31.59,88.47,0,2024-11-14,2026-03-27
USER_000944,COURSE_00161,市场营销,50.77,97.31,1,2024-12-23,2026-03-18
USER_004426,COURSE_00028,商业管理,55.75,91.54,1,2024-09-27,2026-03-29
USER_000775,COURSE_00106,人工智能,110.21,62.37,0,2024-08-02,2026-04-14
USER_002199,COURSE_00105,产品设计,62.4,53.89,0,2024-07-11,2026-04-10
USER_003157,COURSE_00183,市场营销,23.29,84.47,1,2024-08-05,2026-03-20
USER_004243,COURSE_00188,编程开发,186.83,100.0,1,2024-06-01,2026-04-02
USER_003696,COURSE_00070,商业管理,74.09,50.18,1,2024-06-06,2026-04-06
USER_003453,COURSE_00062,编程开发,168.33,77.44,1,2024-07-21,2026-04-12
USER_000915,COURSE_00034,数据科学,126.03,89.52,1,2024-05-10,2026-04-09
USER_001309,COURSE_00087,职业技能,25.4,88.37,1,2024-09-01,2026-03-21
USER_004178,COURSE_00114,语言学习,45.78,86.24,0,2024-10-06,2026-03-20
USER_000514,COURSE_00106,商业管理,80.75,85.55,0,2024-11-13,2026-04-06
USER_001921,COURSE_00056,人工智能,132.76,99.71,1,2024-08-01,2026-03-23
USER_003595,COURSE_00113,编程开发,114.18,73.83,1,2024-01-24,2026-03-21
USER_004842,COURSE_00013,市场营销,71.0,100.0,0,2024-08-25,2026-04-02
USER_001410,COURSE_00184,商业管理,55.97,73.11,0,2024-09-18,2026-03-28
USER_004803,COURSE_00018,商业管理,79.23,90.48,1,2024-10-14,2026-04-07
USER_004567,COURSE_00182,语言学习,95.47,65.44,0,2024-12-20,2026-03-21
USER_003191,COURSE_00113,语言学习,64.79,96.03,0,2024-09-20,2026-03-31
USER_004492,COURSE_00171,市场营销,87.37,83.75,1,2024-09-14,2026-03-25
USER_001556,COURSE_00039,语言学习,93.94,98.3,1,2024-12-24,2026-04-15
USER_000805,COURSE_00189,编程开发,38.95,63.55,1,2024-02-24,2026-04-13
USER_001280,COURSE_00170,市场营销,58.29,85.68,0,2024-12-21,2026-04-09
USER_003578,COURSE_00079,职业技能,44.53,91.29,0,2024-07-10,2026-04-15
USER_002902,COURSE_00146,市场营销,51.97,84.39,1,2024-03-28,2026-04-12
USER_001388,COURSE_00151,数据科学,105.51,71.47,0,2024-06-21,2026-04-16
USER_004689,COURSE_00182,人工智能,79.81,,0,2024-07-14,2026-03-20
USER_002762,COURSE_00030,商业管理,106.64,60.04,1,2024-05-17,2026-04-03
USER_002680,COURSE_00098,数据科学,87.07,66.44,0,2024-08-20,2026-04-12
USER_002107,COURSE_00058,人工智能,127.4,89.72,0,2024-12-15,2026-03-28
USER_004224,COURSE_00196,市场营销,66.79,63.5,1,2024-11-18,2026-03-30
USER_004832,COURSE_00067,商业管理,148.63,99.39,1,2024-04-27,2026-03-22
USER_002769,COURSE_00071,语言学习,98.81,59.96,1,2024-02-01,2026-04-05
USER_003954,COURSE_00146,人工智能,196.46,84.99,1,2024-06-03,2026-04-02
USER_003187,COURSE_00106,市场营销,86.93,87.67,0,2024-11-15,2026-03-20
USER_003281,COURSE_00007,市场营销,125.86,67.77,1,2024-07-27,2026-04-14
USER_002574,COURSE_00040,数据科学,52.11,71.68,0,2024-02-23,2026-03-19
USER_004617,COURSE_00070,数据科学,81.85,66.99,1,2024-07-21,2026-04-13
USER_002600,COURSE_00193,语言学习,10.18,72.94,1,2024-06-28,2026-04-15
USER_004034,COURSE_00068,职业技能,84.99,98.1,1,2024-08-13,2026-04-09
USER_000237,COURSE_00049,产品设计,131.93,60.88,0,2024-04-20,2026-04-06
USER_001305,COURSE_00052,编程开发,151.67,66.42,0,2024-12-29,2026-04-02
USER_003431,COURSE_00114,产品设计,70.77,100.0,0,2024-07-02,2026-03-31
USER_001302,COURSE_00107,产品设计,119.54,91.86,0,2024-02-06,2026-04-11
USER_002542,COURSE_00029,商业管理,141.24,96.81,1,2024-10-23,2026-04-02
USER_002052,COURSE_00149,职业技能,11.69,63.26,1,2024-02-22,2026-03-26
USER_000442,COURSE_00078,商业管理,55.27,97.05,0,2024-12-01,2026-04-15
USER_002077,COURSE_00009,语言学习,58.24,68.95,0,2024-11-19,2026-03-29
USER_003181,COURSE_00175,商业管理,131.55,85.95,1,2024-06-12,2026-04-13
USER_002658,COURSE_00076,人工智能,86.67,90.99,0,2024-09-03,2026-03-22
USER_003799,COURSE_00042,语言学习,29.93,70.15,1,2024-10-18,2026-03-24
USER_000805,COURSE_00179,语言学习,46.99,73.09,1,2024-08-20,2026-03-31
USER_000075,COURSE_00184,市场营销,40.18,100.0,1,2024-04-12,2026-04-16
USER_002176,COURSE_00179,市场营销,69.53,85.62,1,2024-09-23,2026-03-26
USER_003925,COURSE_00198,市场营销,72.75,93.68,0,2024-08-03,2026-04-04
USER_002090,COURSE_00128,编程开发,128.14,53.84,0,2024-03-08,2026-03-30
USER_000041,COURSE_00020,人工智能,66.83,70.73,1,2024-12-26,2026-04-08
USER_002082,COURSE_00155,人工智能,79.02,76.88,0,2024-08-28,2026-03-19
USER_004684,COURSE_00166,市场营销,81.87,75.7,1,2024-01-31,2026-04-13
USER_001623,COURSE_00072,产品设计,111.92,72.28,1,2024-07-19,2026-04-02
USER_000342,COURSE_00065,编程开发,,82.07,0,2024-12-05,2026-03-24
USER_004053,COURSE_00182,产品设计,22.14,99.98,1,2024-02-22,2026-03-28
USER_002075,COURSE_00113,数据科学,81.97,73.7,1,2024-02-11,2026-04-04
USER_000646,COURSE_00024,人工智能,56.89,100.0,1,2024-06-21,2026-03-29
USER_004827,COURSE_00128,人工智能,57.36,100.0,0,2024-09-26,2026-04-10
USER_004264,COURSE_00175,产品设计,105.43,72.22,1,2024-04-16,2026-04-02
USER_000610,COURSE_00199,编程开发,102.11,61.54,1,2024-03-17,2026-04-16
USER_000455,COURSE_00083,人工智能,135.82,76.41,1,2024-05-22,2026-03-21
USER_002954,COURSE_00063,产品设计,93.18,90.54,1,2024-01-05,2026-03-18
USER_001709,COURSE_00185,语言学习,84.81,91.76,0,2024-10-07,2026-04-05
USER_003473,COURSE_00183,语言学习,80.44,94.9,1,2024-01-20,2026-04-14
USER_002970,COURSE_00060,商业管理,111.99,69.56,1,2024-02-19,2026-04-13
USER_003029,COURSE_00099,编程开发,133.08,73.48,0,2024-12-16,2026-03-19
USER_004798,COURSE_00062,产品设计,87.06,92.15,1,2024-05-08,2026-03-27
USER_002682,COURSE_00030,商业管理,99.77,88.82,0,2024-09-13,2026-03-27
USER_003630,COURSE_00022,语言学习,72.9,98.04,0,2024-03-03,2026-04-02
USER_004226,COURSE_00126,编程开发,128.37,77.24,1,2024-04-20,2026-04-02
USER_003068,COURSE_00157,职业技能,47.32,98.9,1,2024-10-23,2026-04-16
USER_001387,COURSE_00169,商业管理,,89.61,1,2024-07-26,2026-03-19
USER_003777,COURSE_00042,职业技能,25.87,87.83,1,2024-12-27,2026-03-31
USER_002867,COURSE_00098,市场营销,85.15,71.66,1,2024-11-29,2026-03-24
USER_004789,COURSE_00193,编程开发,103.54,36.67,0,2024-09-22,2026-03-31
USER_003364,COURSE_00031,数据科学,132.95,71.38,0,2024-08-07,2026-04-10
USER_004890,COURSE_00158,市场营销,9.48,93.9,1,2024-07-09,2026-04-15
USER_004125,COURSE_00112,商业管理,55.88,87.66,0,2024-01-06,2026-03-18
USER_000149,COURSE_00146,产品设计,123.77,68.91,1,2024-08-03,2026-04-02
USER_003851,COURSE_00122,市场营销,25.96,66.73,1,2024-06-11,2026-03-25
USER_002059,COURSE_00017,市场营销,,84.2,0,2024-04-12,2026-04-10
USER_001137,COURSE_00038,商业管理,45.5,85.25,0,2024-07-11,2026-04-07
USER_000187,COURSE_00142,产品设计,156.61,77.38,0,2024-12-17,2026-03-18
USER_002855,COURSE_00110,产品设计,105.67,100.0,0,2024-03-14,2026-03-23
USER_001251,COURSE_00184,语言学习,77.95,79.97,1,2024-11-08,2026-03-18
USER_001334,COURSE_00022,数据科学,156.21,60.85,1,2024-06-27,2026-04-08
USER_004194,COURSE_00195,产品设计,87.36,62.38,0,2024-12-15,2026-04-02
USER_004151,COURSE_00056,人工智能,137.52,90.36,1,2024-11-18,2026-04-13
USER_002712,COURSE_00119,人工智能,128.62,72.51,1,2024-09-11,2026-04-01
USER_004854,COURSE_00147,数据科学,154.6,77.72,0,2024-11-27,2026-03-26
USER_004502,COURSE_00057,编程开发,157.82,73.81,1,2024-07-02,2026-03-19
USER_001786,COURSE_00172,商业管理,116.96,70.88,0,2024-09-25,2026-03-21
USER_000751,COURSE_00035,编程开发,166.92,67.14,1,2024-06-03,2026-03-25
USER_001763,COURSE_00114,人工智能,119.89,59.52,0,2024-08-18,2026-03-25
USER_003921,COURSE_00125,产品设计,79.34,57.44,0,2024-05-07,2026-04-11
USER_004461,COURSE_00129,数据科学,163.56,62.48,1,2024-01-21,2026-04-02
USER_000482,COURSE_00052,编程开发,164.07,58.42,0,2024-02-24,2026-04-02
USER_000154,COURSE_00085,编程开发,102.76,37.6,1,2024-05-25,2026-04-11
USER_001525,COURSE_00198,职业技能,34.02,95.23,0,2024-04-25,2026-04-05
USER_002121,COURSE_00165,商业管理,150.26,97.63,1,2024-10-30,2026-04-03
USER_002344,COURSE_00065,市场营销,65.88,85.85,1,2024-10-03,2026-04-08
USER_001241,COURSE_00179,人工智能,55.71,55.62,0,2024-06-27,2026-03-24
USER_000061,COURSE_00129,产品设计,87.89,94.14,1,2024-08-25,2026-04-05
USER_000939,COURSE_00021,数据科学,155.8,82.89,1,2024-12-19,2026-03-26
USER_001640,COURSE_00181,编程开发,119.87,78.34,1,2024-12-18,2026-04-11
USER_004121,COURSE_00016,商业管理,82.7,85.36,1,2024-08-10,2026-04-07
USER_004227,COURSE_00123,市场营销,65.77,92.16,0,2024-04-13,2026-03-25
USER_003570,COURSE_00061,人工智能,172.49,51.27,0,2024-06-13,2026-03-28
USER_001253,COURSE_00054,人工智能,88.92,76.74,0,2024-03-14,2026-03-26
USER_004204,COURSE_00168,商业管理,94.23,78.25,1,2024-11-10,2026-04-04
USER_000172,COURSE_00026,职业技能,70.07,66.94,1,2024-09-05,2026-03-25
USER_001459,COURSE_00080,数据科学,158.47,89.45,0,2024-05-16,2026-03-20
USER_003550,COURSE_00065,编程开发,111.05,65.95,0,2024-09-25,2026-04-08
USER_004198,COURSE_00100,数据科学,171.54,64.07,1,2024-12-30,2026-04-09
USER_002323,COURSE_00074,商业管理,71.73,65.76,0,2024-08-24,2026-03-31
USER_001637,COURSE_00192,商业管理,118.19,83.26,1,2024-08-19,2026-03-30
USER_003116,COURSE_00171,数据科学,133.16,52.33,0,2024-04-27,2026-03-24
USER_004091,COURSE_00017,语言学习,52.87,73.24,0,2024-09-24,2026-04-06
USER_003005,COURSE_00121,市场营销,67.1,100.0,1,2024-10-18,2026-03-19
USER_000330,COURSE_00187,人工智能,124.78,92.84,1,2024-04-23,2026-04-02
USER_003641,COURSE_00023,语言学习,99.06,100.0,1,2024-12-29,2026-04-01
USER_003895,COURSE_00135,产品设计,103.59,76.01,1,2024-03-04,2026-04-10
USER_004108,COURSE_00172,人工智能,214.73,87.84,1,2024-04-19,2026-04-03
USER_001342,COURSE_00181,人工智能,203.79,72.9,1,2024-09-21,2026-04-08
USER_003664,COURSE_00071,市场营销,85.35,97.3,1,2024-07-04,2026-04-11
USER_000216,COURSE_00108,产品设计,131.58,71.76,0,2024-07-20,2026-04-16
USER_000339,COURSE_00079,编程开发,113.38,98.01,1,2024-10-11,2026-03-25
USER_004063,COURSE_00162,产品设计,72.43,88.81,1,2024-09-19,2026-04-03
USER_002709,COURSE_00046,编程开发,126.04,85.63,1,2024-07-13,2026-03-23
USER_003153,COURSE_00196,职业技能,53.04,87.29,0,2024-01-03,2026-04-14
USER_001751,COURSE_00078,职业技能,67.77,86.62,1,2024-03-23,2026-04-08
USER_002422,COURSE_00016,产品设计,89.98,70.3,1,2024-10-23,2026-04-11
USER_000710,COURSE_00071,数据科学,186.57,56.07,0,2024-08-02,2026-04-13
USER_003727,COURSE_00096,商业管理,,84.01,1,2024-01-10,2026-03-25
USER_003643,COURSE_00147,产品设计,70.7,82.42,1,2024-06-17,2026-04-15
USER_003994,COURSE_00002,语言学习,34.36,81.92,1,2024-05-09,2026-04-01
USER_000489,COURSE_00010,语言学习,47.57,100.0,0,2024-10-01,2026-04-07
USER_000047,COURSE_00178,市场营销,105.97,89.79,1,2024-06-21,2026-03-23
USER_003360,COURSE_00125,商业管理,99.38,79.78,0,2024-02-26,2026-03-30
USER_004874,COURSE_00081,商业管理,90.91,85.73,1,2024-07-20,2026-04-07
USER_004807,COURSE_00140,编程开发,43.78,49.28,0,2024-08-14,2026-04-12
USER_000401,COURSE_00070,人工智能,192.09,71.94,1,2024-12-13,2026-04-11
USER_003991,COURSE_00150,市场营销,55.7,70.9,1,2024-02-06,2026-03-29
USER_003158,COURSE_00032,语言学习,37.93,100.0,1,2024-08-15,2026-04-05
USER_004346,COURSE_00105,语言学习,53.67,100.0,1,2024-07-06,2026-03-30
USER_000391,COURSE_00084,职业技能,88.11,50.01,0,2024-08-04,2026-03-30
USER_003854,COURSE_00129,编程开发,66.13,87.4,1,2024-11-16,2026-04-12
USER_004431,COURSE_00182,语言学习,75.05,92.2,1,2024-08-25,2026-03-21
USER_000629,COURSE_00058,语言学习,47.04,100.0,1,2024-07-11,2026-04-14
USER_004233,COURSE_00198,编程开发,182.9,85.56,1,2024-04-25,2026-03-28
USER_002931,COURSE_00146,语言学习,30.91,85.84,0,2024-07-17,2026-03-21
USER_001522,COURSE_00134,人工智能,113.67,84.56,1,2024-12-02,2026-04-08
USER_000827,COURSE_00045,数据科学,150.0,49.7,0,2024-05-31,2026-04-01
USER_004823,COURSE_00097,市场营销,69.94,65.29,1,2024-11-21,2026-04-10
USER_001501,COURSE_00023,人工智能,107.94,68.55,0,2024-12-02,2026-04-14
USER_003295,COURSE_00023,人工智能,154.04,55.82,1,2024-10-09,2026-04-01
USER_002420,COURSE_00154,数据科学,138.21,86.59,1,2024-08-20,2026-03-27
USER_000935,COURSE_00135,职业技能,42.93,79.58,1,2024-09-11,2026-04-01
USER_003043,COURSE_00079,商业管理,80.14,58.9,1,2024-01-19,2026-03-26
USER_004498,COURSE_00044,市场营销,90.71,100.0,1,2024-03-13,2026-04-02
USER_001467,COURSE_00027,职业技能,93.39,73.37,1,2024-04-16,2026-04-08
USER_003562,COURSE_00026,职业技能,82.84,72.71,1,2024-10-28,2026-04-09
USER_000615,COURSE_00097,人工智能,70.59,69.45,1,2024-11-06,2026-03-21
USER_001183,COURSE_00036,语言学习,120.9,75.87,1,2024-10-27,2026-03-30
USER_003224,COURSE_00109,职业技能,33.46,77.47,1,2024-04-20,2026-04-09
USER_002668,COURSE_00055,数据科学,159.44,98.6,1,2024-01-09,2026-03-28
USER_000131,COURSE_00192,商业管理,46.98,74.26,1,2024-05-23,2026-04-13
USER_002984,COURSE_00185,市场营销,98.63,100.0,0,2024-04-14,2026-04-14
USER_004279,COURSE_00069,产品设计,119.57,78.26,0,2024-01-17,2026-03-18
USER_004460,COURSE_00061,编程开发,133.41,86.6,1,2024-07-16,2026-04-10
USER_000039,COURSE_00130,语言学习,109.99,75.14,0,2024-05-07,2026-03-28
USER_003960,COURSE_00055,数据科学,123.28,200.0,1,2024-09-05,2026-03-18
USER_003588,COURSE_00122,编程开发,129.22,85.09,1,2024-10-30,2026-03-19
USER_000921,COURSE_00097,商业管理,98.84,70.3,1,2024-10-09,2026-04-02
USER_002770,COURSE_00080,商业管理,61.87,97.79,0,2024-12-01,2026-03-22
USER_004112,COURSE_00087,产品设计,106.23,74.78,1,2024-07-03,2026-03-28
USER_000493,COURSE_00038,职业技能,64.54,91.21,1,2024-01-02,2026-03-18
USER_001132,COURSE_00119,人工智能,48.27,74.28,1,2024-03-02,2026-04-06
USER_003522,COURSE_00078,人工智能,81.37,72.57,1,2024-07-09,2026-04-01
USER_000311,COURSE_00157,市场营销,52.75,91.33,1,2024-09-30,2026-04-04
USER_000739,COURSE_00154,数据科学,181.05,86.51,1,2024-08-01,2026-03-30
USER_003242,COURSE_00035,数据科学,150.32,71.74,1,2024-08-27,2026-04-03
USER_000546,COURSE_00079,职业技能,95.26,65.87,0,2024-03-27,2026-04-12
USER_002462,COURSE_00067,商业管理,104.72,87.39,1,2024-07-15,2026-04-10
USER_004347,COURSE_00087,市场营销,49.42,78.89,0,2024-11-16,2026-03-27
USER_004855,COURSE_00157,职业技能,66.41,80.27,1,2024-08-06,2026-03-31
USER_001805,COURSE_00034,编程开发,148.23,74.89,0,2024-01-13,2026-04-05
USER_003213,COURSE_00097,人工智能,102.26,73.03,1,2024-05-05,2026-04-06
USER_003811,COURSE_00169,人工智能,98.34,81.34,1,2024-03-18,2026-04-16
USER_000814,COURSE_00169,商业管理,61.4,86.78,0,2024-11-19,2026-04-15
USER_004125,COURSE_00151,数据科学,150.97,68.1,1,2024-10-26,2026-03-18
USER_002033,COURSE_00071,商业管理,64.19,79.83,0,2024-07-24,2026-04-09
USER_004573,COURSE_00003,职业技能,70.49,60.95,1,2024-11-11,2026-03-30
USER_004414,COURSE_00058,数据科学,68.6,57.49,1,2024-05-19,2026-03-18
USER_000245,COURSE_00032,市场营销,5.0,100.0,0,2024-05-23,2026-03-28
USER_004844,COURSE_00031,职业技能,10.28,85.46,1,2024-06-05,2026-04-03
USER_004793,COURSE_00082,产品设计,109.2,64.88,1,2024-08-25,2026-04-16
USER_000272,COURSE_00043,编程开发,166.93,75.01,1,2024-05-04,2026-03-27
USER_003512,COURSE_00135,语言学习,100.8,71.1,0,2024-09-12,2026-04-08
USER_001772,COURSE_00105,产品设计,132.01,58.25,1,2024-09-09,2026-03-19
USER_001263,COURSE_00001,职业技能,43.73,73.63,0,2024-12-05,2026-03-27
USER_002425,COURSE_00061,产品设计,83.14,82.52,0,2024-09-18,2026-04-04
USER_004362,COURSE_00014,数据科学,82.17,73.0,1,2024-05-13,2026-03-24
USER_000921,COURSE_00180,数据科学,171.09,42.1,1,2024-12-30,2026-03-23
USER_003431,COURSE_00006,数据科学,103.84,87.84,1,2024-04-05,2026-03-21
USER_004436,COURSE_00103,产品设计,112.06,75.08,1,2024-03-05,2026-03-30
USER_004485,COURSE_00010,商业管理,56.92,73.48,1,2024-01-28,2026-04-01
USER_002625,COURSE_00071,编程开发,76.22,93.93,1,2024-02-23,2026-03-30
USER_003761,COURSE_00090,商业管理,43.13,84.13,0,2024-07-23,2026-04-03
USER_002051,COURSE_00158,数据科学,102.87,64.42,1,2024-09-15,2026-03-30
USER_003501,COURSE_00149,职业技能,65.6,91.49,1,2024-04-03,2026-03-19
USER_001166,COURSE_00126,职业技能,30.92,100.0,1,2024-09-14,2026-03-21
USER_000376,COURSE_00188,人工智能,63.19,83.12,1,2024-06-02,2026-04-01
USER_002034,COURSE_00097,商业管理,87.26,73.44,0,2024-11-23,2026-04-11
USER_000146,COURSE_00074,编程开发,101.21,72.12,1,2024-05-24,2026-04-11
