订单ID,用户ID,商品ID,交易时间,商品类别,单价,数量,交易金额,用户评分,订单状态,支付方式,用户性别,年龄段,地区,交易日期,交易月份,交易星期,交易小时
ORD_000750,USER_0074,PROD_00158,2026-04-12 23:52:50.263733,美妆,833.29,2,1666.58,4.0,已完成,支付宝,女,26-35,华中,2026-04-12,2026-04,Sunday,23
ORD_000751,USER_0016,PROD_00039,2026-04-13 06:59:22.263733,电子产品,2739.5112500000005,2,6233.206249999999,4.0,已完成,微信支付,女,26-35,华东,2026-04-13,2026-04,Monday,6
ORD_000752,USER_0200,PROD_00082,2026-04-13 12:09:58.263733,电子产品,2739.5112500000005,1,3321.91,4.0,已完成,支付宝,男,26-35,华东,2026-04-13,2026-04,Monday,12
ORD_000753,USER_0102,PROD_00258,2026-04-13 13:19:58.263733,电子产品,2739.5112500000005,3,6233.206249999999,5.0,已完成,微信支付,男,26-35,西南,2026-04-13,2026-04,Monday,13
ORD_000754,USER_0152,PROD_00206,2026-04-13 15:29:21.263733,家居,395.54,3,1186.62,4.0,已完成,微信支付,男,46-55,华东,2026-04-13,2026-04,Monday,15
ORD_000755,USER_0156,PROD_00077,2026-04-14 04:59:16.263733,食品,173.83,1,173.83,5.0,已完成,微信支付,男,18-25,华东,2026-04-14,2026-04,Tuesday,4
ORD_000756,USER_0117,PROD_00012,2026-04-14 06:09:13.263733,电子产品,2739.5112500000005,1,6233.206249999999,4.0,已完成,微信支付,男,36-45,华北,2026-04-14,2026-04,Tuesday,6
ORD_000757,USER_0008,PROD_00295,2026-04-14 07:02:09.263733,母婴,741.4,1,741.4,4.0,已完成,银行卡,女,18-25,华南,2026-04-14,2026-04,Tuesday,7
ORD_000758,USER_0122,PROD_00224,2026-04-14 14:38:43.263733,食品,61.44,5,307.2,5.0,已完成,银行卡,女,26-35,西南,2026-04-14,2026-04,Tuesday,14
ORD_000759,USER_0092,PROD_00013,2026-04-14 15:03:13.263733,服装,627.82,2,1255.64,3.0,已完成,支付宝,女,18-25,华东,2026-04-14,2026-04,Tuesday,15
ORD_000760,USER_0164,PROD_00046,2026-04-14 17:09:55.263733,食品,68.79,4,275.16,3.0,已完成,支付宝,女,26-35,华东,2026-04-14,2026-04,Tuesday,17
ORD_000761,USER_0090,PROD_00155,2026-04-14 17:24:36.263733,美妆,286.83,1,286.83,4.0,已完成,微信支付,男,36-45,华南,2026-04-14,2026-04,Tuesday,17
ORD_000762,USER_0136,PROD_00113,2026-04-14 19:35:35.263733,电子产品,2739.5112500000005,3,6233.206249999999,4.0,已完成,信用卡,女,46-55,华北,2026-04-14,2026-04,Tuesday,19
ORD_000763,USER_0186,PROD_00233,2026-04-14 20:33:40.263733,服装,451.92,3,1355.76,1.0,已完成,银行卡,男,18-25,华南,2026-04-14,2026-04,Tuesday,20
ORD_000764,USER_0060,PROD_00017,2026-04-14 23:48:28.263733,运动,477.09,2,954.18,5.0,已完成,银行卡,女,26-35,华南,2026-04-14,2026-04,Tuesday,23
ORD_000765,USER_0178,PROD_00223,2026-04-15 07:02:40.263733,食品,134.93,4,539.72,4.0,已完成,支付宝,女,26-35,西南,2026-04-15,2026-04,Wednesday,7
ORD_000766,USER_0028,PROD_00188,2026-04-15 07:27:04.263733,家居,1451.31,1,1451.31,4.0,已完成,微信支付,男,46-55,西南,2026-04-15,2026-04,Wednesday,7
ORD_000767,USER_0101,PROD_00163,2026-04-15 11:46:43.263733,食品,237.34,1,237.34,5.0,已完成,微信支付,女,36-45,华东,2026-04-15,2026-04,Wednesday,11
ORD_000768,USER_0041,PROD_00074,2026-04-15 13:17:54.263733,电子产品,2739.5112500000005,2,6233.206249999999,4.0,已完成,支付宝,男,26-35,华南,2026-04-15,2026-04,Wednesday,13
ORD_000769,USER_0192,PROD_00233,2026-04-15 17:42:00.263733,电子产品,2739.5112500000005,2,6233.206249999999,5.0,已完成,支付宝,女,36-45,华南,2026-04-15,2026-04,Wednesday,17
ORD_000770,USER_0155,PROD_00224,2026-04-15 18:25:13.263733,食品,232.38,2,464.76,3.0,已完成,信用卡,女,36-45,西北,2026-04-15,2026-04,Wednesday,18
ORD_000771,USER_0191,PROD_00060,2026-04-15 19:03:29.263733,服装,381.35,1,381.35,4.0,已完成,支付宝,男,18-25,东北,2026-04-15,2026-04,Wednesday,19
ORD_000772,USER_0145,PROD_00222,2026-04-15 21:03:11.263733,电子产品,2739.5112500000005,2,6233.206249999999,5.0,已完成,支付宝,男,26-35,华东,2026-04-15,2026-04,Wednesday,21
ORD_000773,USER_0161,PROD_00037,2026-04-15 21:56:09.263733,运动,997.64,1,997.64,4.0,已完成,支付宝,女,46-55,华北,2026-04-15,2026-04,Wednesday,21
ORD_000774,USER_0157,PROD_00278,2026-04-15 22:07:57.263733,母婴,985.41,1,985.41,5.0,已完成,信用卡,女,36-45,华南,2026-04-15,2026-04,Wednesday,22
ORD_000775,USER_0141,PROD_00196,2026-04-16 01:20:09.263733,运动,863.2,2,1726.4,4.0,已完成,微信支付,男,26-35,华东,2026-04-16,2026-04,Thursday,1
ORD_000776,USER_0046,PROD_00242,2026-04-16 08:40:32.263733,运动,500.7,2,1001.4,2.0,已完成,微信支付,女,26-35,华东,2026-04-16,2026-04,Thursday,8
ORD_000777,USER_0035,PROD_00219,2026-04-16 10:26:25.263733,服装,254.18,1,254.18,4.0,已完成,信用卡,男,26-35,华南,2026-04-16,2026-04,Thursday,10
ORD_000778,USER_0134,PROD_00192,2026-04-16 10:59:29.263733,母婴,728.74,1,728.74,4.0,已完成,支付宝,男,26-35,华南,2026-04-16,2026-04,Thursday,10
ORD_000779,USER_0082,PROD_00017,2026-04-16 11:00:35.263733,电子产品,2739.5112500000005,1,4578.51,5.0,已完成,微信支付,男,36-45,华东,2026-04-16,2026-04,Thursday,11
ORD_000780,USER_0115,PROD_00012,2026-04-16 13:49:07.263733,母婴,544.66,1,544.66,3.0,已完成,支付宝,男,26-35,华北,2026-04-16,2026-04,Thursday,13
ORD_000781,USER_0197,PROD_00193,2026-04-16 19:51:30.263733,母婴,945.34,3,2836.02,5.0,已完成,支付宝,男,36-45,华东,2026-04-16,2026-04,Thursday,19
ORD_000782,USER_0047,PROD_00022,2026-04-17 03:52:08.263733,美妆,1000.0,4,4000.0,5.0,已完成,银行卡,女,46-55,华北,2026-04-17,2026-04,Friday,3
ORD_000783,USER_0153,PROD_00120,2026-04-17 04:30:51.263733,母婴,319.8,1,319.8,3.0,已完成,银行卡,男,18-25,华南,2026-04-17,2026-04,Friday,4
ORD_000784,USER_0194,PROD_00210,2026-04-17 06:00:32.263733,家居,1358.0,3,4074.0,4.0,已完成,支付宝,男,26-35,华东,2026-04-17,2026-04,Friday,6
ORD_000785,USER_0010,PROD_00270,2026-04-17 10:14:36.263733,服装,411.21,3,1233.63,5.0,已完成,支付宝,男,26-35,华南,2026-04-17,2026-04,Friday,10
ORD_000786,USER_0056,PROD_00192,2026-04-17 10:18:49.263733,食品,194.17,3,582.51,5.0,已完成,微信支付,女,36-45,华东,2026-04-17,2026-04,Friday,10
ORD_000787,USER_0030,PROD_00175,2026-04-17 12:26:44.263733,家居,818.35,1,818.35,4.0,已完成,支付宝,女,18-25,华南,2026-04-17,2026-04,Friday,12
ORD_000788,USER_0109,PROD_00285,2026-04-17 12:44:21.263733,电子产品,2739.5112500000005,4,6233.206249999999,4.0,已完成,支付宝,男,36-45,华东,2026-04-17,2026-04,Friday,12
ORD_000789,USER_0005,PROD_00204,2026-04-17 20:14:07.263733,家居,1082.9,1,1082.9,4.0,已完成,支付宝,男,46-55,华南,2026-04-17,2026-04,Friday,20
ORD_000790,USER_0119,PROD_00164,2026-04-17 21:25:55.263733,母婴,657.9,1,657.9,5.0,已完成,支付宝,男,26-35,华东,2026-04-17,2026-04,Friday,21
ORD_000791,USER_0033,PROD_00251,2026-04-17 22:11:01.263733,电子产品,1987.04,1,1987.04,4.0,已完成,银行卡,男,46-55,华北,2026-04-17,2026-04,Friday,22
ORD_000792,USER_0118,PROD_00227,2026-04-17 22:53:12.263733,运动,702.8,1,702.8,5.0,已完成,支付宝,男,55+,华中,2026-04-17,2026-04,Friday,22
ORD_000793,USER_0065,PROD_00007,2026-04-18 02:27:48.263733,图书,54.18,1,54.18,2.0,已完成,支付宝,男,18-25,华东,2026-04-18,2026-04,Saturday,2
ORD_000794,USER_0146,PROD_00029,2026-04-18 04:02:01.263733,图书,152.49,1,152.49,2.0,已完成,微信支付,男,18-25,华南,2026-04-18,2026-04,Saturday,4
ORD_000795,USER_0177,PROD_00033,2026-04-18 07:12:13.263733,母婴,301.0,1,301.0,4.0,已完成,银行卡,女,46-55,华东,2026-04-18,2026-04,Saturday,7
ORD_000796,USER_0011,PROD_00134,2026-04-18 07:12:16.263733,食品,259.24,3,777.72,4.0,已完成,支付宝,男,46-55,华北,2026-04-18,2026-04,Saturday,7
ORD_000797,USER_0085,PROD_00079,2026-04-18 07:59:15.263733,母婴,948.29,3,2844.87,4.0,已完成,支付宝,女,18-25,华东,2026-04-18,2026-04,Saturday,7
ORD_000798,USER_0026,PROD_00058,2026-04-18 08:54:41.263733,美妆,652.03,1,652.03,4.0,已完成,支付宝,女,18-25,华南,2026-04-18,2026-04,Saturday,8
ORD_000799,USER_0063,PROD_00026,2026-04-18 11:33:11.263733,电子产品,1440.17,3,4320.51,4.0,已完成,微信支付,女,18-25,华南,2026-04-18,2026-04,Saturday,11
ORD_000800,USER_0086,PROD_00226,2026-04-18 13:51:22.263733,食品,131.52,3,394.56,3.0,已完成,微信支付,男,55+,西南,2026-04-18,2026-04,Saturday,13
